Word,Count,Percentage of total,Cumulative percentage of total
λινόϋφος,1,0.0,98.33
συγχαίρω,1,0.0,98.33
εἰλαπίνη,1,0.0,98.33
κατεύχομαι,1,0.0,98.33
σύνευνος,1,0.0,98.33
εὐανθέω,1,0.0,98.33
Ὀξυπώγων,1,0.0,98.33
Νηδύμος,1,0.0,98.33
εὔλυτος,1,0.0,98.33
παιδάρις,1,0.0,98.33
Ἡγεμόνος,1,0.0,98.33
Ἁρποχράτιος,1,0.0,98.33
κερμάμιον,1,0.0,98.33
Ἡγεμών,1,0.0,98.33
Ὀρσαῖς,1,0.0,98.33
Παστωυς,1,0.0,98.33
Θενηρακλεία,1,0.0,98.33
Ψιναλείτης,1,0.0,98.33
Πετεοκυῶς,1,0.0,98.33
Ἀκέστωρ,1,0.0,98.33
Θηλίας,1,0.0,98.33
ἑψάνη,1,0.0,98.33
παλίουρον,1,0.0,98.33
καταφυτεία,1,0.0,98.33
ἐνφανικός,1,0.0,98.33
κατανεύω,1,0.0,98.33
σύμφυτος,1,0.0,98.33
κηλώνειον,1,0.0,98.33
ἁλικακκάβω,1,0.0,98.33
κορίζω,1,0.0,98.33
κάρπιον,1,0.0,98.33
Τημενείας,1,0.0,98.33
σύσφυτος,1,0.0,98.33
Παμύχηος,1,0.0,98.33
Ἀριστείος,1,0.0,98.33
ἐκτελής,1,0.0,98.33
στέγνωσις,1,0.0,98.33
θυριδόω,1,0.0,98.33
κλῄζω,1,0.0,98.33
τροχιλλέα,1,0.0,98.33
κελώνιον,1,0.0,98.33
λασανίτης,1,0.0,98.33
σμδ,1,0.0,98.33
Μύγγος,1,0.0,98.33
Λαχανίος,1,0.0,98.33
ὀβολώ,1,0.0,98.33
Μύγος,1,0.0,98.33
Ὥρμος,1,0.0,98.33
Μηνικία,1,0.0,98.33
προχρηματίζω,1,0.0,98.33
φωκάριος,1,0.0,98.33
αιρέω,1,0.0,98.33
ἀγνωσία,1,0.0,98.33
Μάρικος,1,0.0,98.33
χρησομενός,1,0.0,98.33
Μενδῆτος,1,0.0,98.33
Ταποσεῖς,1,0.0,98.33
προτροπή,1,0.0,98.33
Θιενοῦς,1,0.0,98.34
καλάθις,1,0.0,98.34
συγγυμνάζω,1,0.0,98.34
Ταλείς,1,0.0,98.34
Ἁριευς,1,0.0,98.34
προσαμόω,1,0.0,98.34
Σουήρα,1,0.0,98.34
ὀυετρανή,1,0.0,98.34
ἄλας,1,0.0,98.34
ὑπόλημψις,1,0.0,98.34
Θεογεναῖος,1,0.0,98.34
Νερόνιος,1,0.0,98.34
λιβερνός,1,0.0,98.34
Βολουσίος,1,0.0,98.34
Παπεῗς,1,0.0,98.34
Γελλίας,1,0.0,98.34
Κλήμηνς,1,0.0,98.34
μέταλλαχο,1,0.0,98.34
Πεκύις,1,0.0,98.34
Ταπεκῦσις,1,0.0,98.34
Ψεναρψενῆσις,1,0.0,98.34
ουσία,1,0.0,98.34
Τιόσσιος,1,0.0,98.34
Ἰναριωοῦς,1,0.0,98.34
πίημι,1,0.0,98.34
τετράσσος,1,0.0,98.34
Ἀνκωφις,1,0.0,98.34
Χρηστή,1,0.0,98.34
Ἀγκωφιος,1,0.0,98.34
Ἀνθιανός,1,0.0,98.34
Νεστοποικίτης,1,0.0,98.34
ἧδα,1,0.0,98.34
Γερμανικιανή,1,0.0,98.34
πυός,1,0.0,98.34
Σοκνοπη,1,0.0,98.34
νομισμάτι,1,0.0,98.34
Ἰερμιας,1,0.0,98.34
Ναρμοῦθις,1,0.0,98.34
μεταδοκάω,1,0.0,98.34
ἀνεπεγνώσκω,1,0.0,98.34
λιβέλλιον,1,0.0,98.34
Ῥωμᾶνος,1,0.0,98.34
ἀφθόνητος,1,0.0,98.34
Εὐφρόντιος,1,0.0,98.34
Πιαμούις,1,0.0,98.34
Οὐίκτορ,1,0.0,98.34
πενθημερίον,1,0.0,98.34
Ζηρίων,1,0.0,98.34
Τρεβελλία,1,0.0,98.34
Θαισαρεῖος,1,0.0,98.34
τρίοδος,1,0.0,98.34
ἀποστρίβω,1,0.0,98.34
Περσύη,1,0.0,98.34
μνημόνιον,1,0.0,98.34
εἶδα,1,0.0,98.34
διασχισμός,1,0.0,98.34
Περιόδος,1,0.0,98.34
Σάειτος,1,0.0,98.34
Χαίροις,1,0.0,98.34
πρωτοπρατία,1,0.0,98.34
συνάρχω,1,0.0,98.34
προσηνεΐνμι,1,0.0,98.34
δημιώω,1,0.0,98.34
Ταμύστα,1,0.0,98.34
Ζωιθ,1,0.0,98.34
ἀντιπαραδέχομαι,1,0.0,98.34
πότερος,1,0.0,98.34
χ́ω,1,0.0,98.34
Παουείτης,1,0.0,98.34
Ὀννώφρεως,1,0.0,98.34
Ψανίτης,1,0.0,98.34
Ϛσνϛ#,1,0.0,98.34
Δρλβ#,1,0.0,98.34
στοιχεῖον,1,0.0,98.34
Χρυσάριον,1,0.0,98.34
Πρειμιανός,1,0.0,98.34
τριόδιον,1,0.0,98.34
ἄφουρα,1,0.0,98.34
Κυριλοῦς,1,0.0,98.34
γονωσία,1,0.0,98.34
ἄσων,1,0.0,98.34
ἀνεπιφάρειστος,1,0.0,98.34
πίπρα,1,0.0,98.34
ποίηθω,1,0.0,98.34
κοιλάω,1,0.0,98.34
ἀλληλένγυον,1,0.0,98.34
ξυλοποιός,1,0.0,98.34
ἱκετικός,1,0.0,98.34
ἀνενανόχω,1,0.0,98.34
ὀκτωκαιδεκακότυλον,1,0.0,98.34
κοιλάνομαι,1,0.0,98.34
Ἰσιδεῖον,1,0.0,98.34
κλάλιον,1,0.0,98.34
Παυσορσούχος,1,0.0,98.34
ἀτεκνός,1,0.0,98.34
Τεσενουπις,1,0.0,98.34
δραχμαῖος,1,0.0,98.34
χοβ#,1,0.0,98.34
καταλόγιον,1,0.0,98.34
καταλόγιος,1,0.0,98.34
χρημαστισμός,1,0.0,98.35
ὑπενανατίω,1,0.0,98.35
ἄλειφας,1,0.0,98.35
Γαΐπι,1,0.0,98.35
καθήω,1,0.0,98.35
κενῶς,1,0.0,98.35
ἀνωφελής,1,0.0,98.35
ἀνοφείλω,1,0.0,98.35
Ἀμόϊτος,1,0.0,98.35
ὑπερχρονία,1,0.0,98.35
Παμύρης,1,0.0,98.35
διευλύτησις,1,0.0,98.35
προκατεισχάω,1,0.0,98.35
Παποντέως,1,0.0,98.35
παρελέγχω,1,0.0,98.35
ἀπαδίδωμι,1,0.0,98.35
Πόρτεις,1,0.0,98.35
προχειρισμός,1,0.0,98.35
φιλοβασιλισταί,1,0.0,98.35
αὐλαία,1,0.0,98.35
ὀχληρός,1,0.0,98.35
κίνναμωνον,1,0.0,98.35
Ἑσιῆς,1,0.0,98.35
θαλαμηγός,1,0.0,98.35
προίζομαι,1,0.0,98.35
διακέντησις,1,0.0,98.35
ψιϛ#,1,0.0,98.35
κατάντησις,1,0.0,98.35
Πωλλαροῦς,1,0.0,98.35
διασημαίνω,1,0.0,98.35
Μενέων,1,0.0,98.35
ἔγλυσις,1,0.0,98.35
ἐφαρμόζω,1,0.0,98.35
σεσήμαγκα,1,0.0,98.35
δραπεταγώγιον,1,0.0,98.35
περίπτωμα,1,0.0,98.35
περιπίπτ,1,0.0,98.35
ρήσιμος,1,0.0,98.35
μαχιμικός,1,0.0,98.35
ποφείλω,1,0.0,98.35
ἀπαραποδίστος,1,0.0,98.35
κολουθέω,1,0.0,98.35
κατοικίζω,1,0.0,98.35
Νανῶς,1,0.0,98.35
Τσνοῦς,1,0.0,98.35
κεχαρισμένως,1,0.0,98.35
συνεξορμέω,1,0.0,98.35
ῥῶμσις,1,0.0,98.35
Ἀρμόδιος,1,0.0,98.35
Σποννῆσις,1,0.0,98.35
Νεχθυρις,1,0.0,98.35
πενταμήνιος,1,0.0,98.35
Ἠρώ,1,0.0,98.35
Ἡρώ,1,0.0,98.35
ἐπιπληρόω,1,0.0,98.35
γονάω,1,0.0,98.35
Ἀγαλματίος,1,0.0,98.35
Ζωιλοῦς,1,0.0,98.35
Σαραπεῖον,1,0.0,98.35
Ἑλήνη,1,0.0,98.35
Δομητίος,1,0.0,98.35
Παῶμις,1,0.0,98.35
ἀκολούθησος,1,0.0,98.35
Πασιανή,1,0.0,98.35
προγαλακτοτροφέω,1,0.0,98.35
Τῦβης,1,0.0,98.35
Σενπρωνίος,1,0.0,98.35
Αἰμιλία,1,0.0,98.35
διελέλυθο,1,0.0,98.35
τελειωθείζω,1,0.0,98.35
Ἀμαράντος,1,0.0,98.35
Βιθαρίων,1,0.0,98.35
Οὐεσασιανός,1,0.0,98.35
Καμείος,1,0.0,98.35
Γερμανικεῖωις,1,0.0,98.35
Πασοκνοπαῖς,1,0.0,98.35
Τααφύνχις,1,0.0,98.35
Ζηνάριον,1,0.0,98.35
Τέμγενουθις,1,0.0,98.35
Ταήση,1,0.0,98.35
Πετεεύσος,1,0.0,98.35
καταλήγω,1,0.0,98.35
Τκετῖς,1,0.0,98.35
Μαρσῶκις,1,0.0,98.35
Παπεεῦς,1,0.0,98.35
Τανετβευς,1,0.0,98.35
Τήεις,1,0.0,98.35
ἀπόλυσιμος,1,0.0,98.35
Καστοροῦς,1,0.0,98.35
Λαδικήιοι,1,0.0,98.35
Ταρᾶς,1,0.0,98.35
Τειρωνεία,1,0.0,98.35
Τεαπνᾶμις,1,0.0,98.35
Τεαπνάμις,1,0.0,98.35
Ἀρμηνιακός,1,0.0,98.35
Ἀβεύς,1,0.0,98.35
περίοδος,1,0.0,98.35
Ἱστόρης,1,0.0,98.35
ἐκλήμπτωρ,1,0.0,98.35
Ἀλείνη,1,0.0,98.36
Μνησιθῆς,1,0.0,98.36
Μαλλείτης,1,0.0,98.36
Ἀλβᾶνις,1,0.0,98.36
Ἀιώνιος,1,0.0,98.36
ἰθύνω,1,0.0,98.36
τειχίζω,1,0.0,98.36
ἐμπειρία,1,0.0,98.36
ἐνιδρύω,1,0.0,98.36
ἐκδίωξις,1,0.0,98.36
ἐπιδρομή,1,0.0,98.36
σίτησις,1,0.0,98.36
Πλουτῖνος,1,0.0,98.36
πολιτία,1,0.0,98.36
Μάϊος,1,0.0,98.36
Νουμιδός,1,0.0,98.36
παραίτητος,1,0.0,98.36
Ϛρ,1,0.0,98.36
Ἀρσίνοιτες,1,0.0,98.36
καθόλικος,1,0.0,98.36
ὅμνυμι,1,0.0,98.36
Καίσαρων,1,0.0,98.36
Τετευρις,1,0.0,98.36
Ἀρχιστράτειος,1,0.0,98.36
προσθυραῖος,1,0.0,98.36
Ὀξωρυγχείτης,1,0.0,98.36
παχάνω,1,0.0,98.36
Ταορσεαίπεως,1,0.0,98.36
ἐπαρδευτής,1,0.0,98.36
Χύς,1,0.0,98.36
Ἑρμοπολειτικός,1,0.0,98.36
Τέγμουθις,1,0.0,98.36
Κρηνατιος,1,0.0,98.36
Σωφρᾶς,1,0.0,98.36
Σωσικουσμίος,1,0.0,98.36
Μισθωτός,1,0.0,98.36
Μαξιμιανοκ́ς,1,0.0,98.36
Πανοπεύς,1,0.0,98.36
Πανοπις,1,0.0,98.36
ἐγγενής,1,0.0,98.36
ἐξαλλοτριούω,1,0.0,98.36
οἰκονομούω,1,0.0,98.36
Τααῖπιν,1,0.0,98.36
Καλατύσσιος,1,0.0,98.36
Σεβασοτ́ς,1,0.0,98.36
Κορνηλόος,1,0.0,98.36
συμπάροιμι,1,0.0,98.36
Κορνηλᾶ,1,0.0,98.36
λευκοχρόα,1,0.0,98.36
Στοτοήτις,1,0.0,98.36
Ἐριευεῖος,1,0.0,98.36
Θανεφρέμμις,1,0.0,98.36
Ταυῆτις,1,0.0,98.36
Φραμμέω,1,0.0,98.36
ἴνεσστημι,1,0.0,98.36
ἀποστάτιος,1,0.0,98.36
Θεσμάις,1,0.0,98.36
ἀκύρα,1,0.0,98.36
Μασορή,1,0.0,98.36
Χηνοβοσκία,1,0.0,98.36
Φλιᾶς,1,0.0,98.36
Τανάιως,1,0.0,98.36
άρασις,1,0.0,98.36
Ὀασετικός,1,0.0,98.36
δευτερέω,1,0.0,98.36
προσρίπτω,1,0.0,98.36
Μνησιθέων,1,0.0,98.36
Βουταρᾶς,1,0.0,98.36
Τετόσειρις,1,0.0,98.36
Ταμαρρή,1,0.0,98.36
προστροφεύω,1,0.0,98.36
Ταμαρρῆς,1,0.0,98.36
Σαραῦς,1,0.0,98.36
λιμαγχέω,1,0.0,98.36
Δηονυσία,1,0.0,98.36
Θαμούνιον,1,0.0,98.36
προτρέφω,1,0.0,98.36
Λέιβιος,1,0.0,98.36
Εἰλείθυιος,1,0.0,98.36
Τριμορία,1,0.0,98.36
Ἱλαρᾶς,1,0.0,98.36
δυσένθετος,1,0.0,98.36
ἔγλειψις,1,0.0,98.36
Ἐπειφανίων,1,0.0,98.36
ἄσρενω,1,0.0,98.36
Διοδώιρα,1,0.0,98.36
Κελεβίνιος,1,0.0,98.36
ἐκλίπω,1,0.0,98.36
Καλλιδίας,1,0.0,98.36
Σκίλλις,1,0.0,98.36
ψώμισμα,1,0.0,98.36
παραβοῖνος,1,0.0,98.36
Μς,1,0.0,98.36
Μαρσισοῦχος,1,0.0,98.36
Κισιανός,1,0.0,98.36
Ὀκτωβρίων,1,0.0,98.36
Σεντρεπασεί,1,0.0,98.36
Πανίβις,1,0.0,98.36
Ἁθρύ,1,0.0,98.36
Πεταρμούθης,1,0.0,98.36
υἱδοῦς,1,0.0,98.37
Ἀμψάεις,1,0.0,98.37
Μουχινπάγης,1,0.0,98.37
συγκυρόω,1,0.0,98.37
Τααύνειος,1,0.0,98.37
Συνίστωρ,1,0.0,98.37
Τόκας,1,0.0,98.37
Ῥεμμίος,1,0.0,98.37
Καλλιόπη,1,0.0,98.37
ρίων,1,0.0,98.37
Πουάλις,1,0.0,98.37
Ταπονθεῦς,1,0.0,98.37
Πεχβοοῦς,1,0.0,98.37
ἐπικεφάλειον,1,0.0,98.37
Πλουτάρχη,1,0.0,98.37
Τειτάν,1,0.0,98.37
Τινεῦς,1,0.0,98.37
ἐλάττωσις,1,0.0,98.37
Ψείρις,1,0.0,98.37
Μυριλέα,1,0.0,98.37
ὐπατεία,1,0.0,98.37
Σενέκας,1,0.0,98.37
Τερμῶτις,1,0.0,98.37
σωτῆρος,1,0.0,98.37
Παστεᾶς,1,0.0,98.37
Κηθις,1,0.0,98.37
τωἰμί,1,0.0,98.37
Ναασμῆσις,1,0.0,98.37
ἔστωις,1,0.0,98.37
Κεριάλις,1,0.0,98.37
Σεγάθη,1,0.0,98.37
Αφπε,1,0.0,98.37
ἱερευτικός,1,0.0,98.37
ἐπηρία,1,0.0,98.37
Φαρβέιθος,1,0.0,98.37
Ἁρτεμίδωρως,1,0.0,98.37
Σάμιος,1,0.0,98.37
εἰσαδίδωμι,1,0.0,98.37
Φχώιφις,1,0.0,98.37
Ἡρωτοῦς,1,0.0,98.37
Ἀρηνοῦς,1,0.0,98.37
Ὥρεις,1,0.0,98.37
ἐγλημ́πω,1,0.0,98.37
τραπεζιτικός,1,0.0,98.37
ἐπεδαδίδωμι,1,0.0,98.37
Εὐδεμονείς,1,0.0,98.37
μηδός,1,0.0,98.37
τριακοντάκλεινος,1,0.0,98.37
ἀπολογιστής,1,0.0,98.37
συνβόλαιος,1,0.0,98.37
εἰκονιστής,1,0.0,98.37
ἀνετάζω,1,0.0,98.37
σύνκολλησιμος,1,0.0,98.37
ἀπαλείφω,1,0.0,98.37
ἔκλημψις,1,0.0,98.37
Ἐρμεῖνος,1,0.0,98.37
Ὡρείτης,1,0.0,98.37
Ὡρίτας,1,0.0,98.37
Νοείρις,1,0.0,98.37
ἀπόκτησις,1,0.0,98.37
συγκολλήσιμος,1,0.0,98.37
Ἀμμωνείνος,1,0.0,98.37
Ὀξυρυνχιτή,1,0.0,98.37
πρίουατος,1,0.0,98.37
Πετενεφρήης,1,0.0,98.37
Πετενεφρῆς,1,0.0,98.37
ἐπιστάλης,1,0.0,98.37
Κοινήγιος,1,0.0,98.37
Χενεβρίτης,1,0.0,98.37
καταρτύω,1,0.0,98.37
ἀσίνειμι,1,0.0,98.37
Νεθείτης,1,0.0,98.37
Φκοῦλος,1,0.0,98.37
Ἀλκίδημος,1,0.0,98.37
Ἀφθονητως,1,0.0,98.37
Ἐπιφανεστάτης,1,0.0,98.37
Παμώνιος,1,0.0,98.37
καθαρ́νω,1,0.0,98.37
ὁμογνωμονέω,1,0.0,98.37
συγγαραφός,1,0.0,98.37
Σενψάϊς,1,0.0,98.37
Σενψάις,1,0.0,98.37
καταβαλέω,1,0.0,98.37
κύω,1,0.0,98.37
ανφέρω,1,0.0,98.37
Τακῆμις,1,0.0,98.37
Σεσόωσις,1,0.0,98.37
κατανομίζω,1,0.0,98.37
Πανᾶς,1,0.0,98.37
Μισναῦς,1,0.0,98.37
Πραπεθεῦς,1,0.0,98.37
Θασεῦς,1,0.0,98.37
Παλαιά,1,0.0,98.37
Διῶρυξ,1,0.0,98.37
περισταλάω,1,0.0,98.37
οἰκετία,1,0.0,98.37
Νοεμβριός,1,0.0,98.37
Σίλανος,1,0.0,98.37
Ἀρσινοείτος,1,0.0,98.37
Μαρτία,1,0.0,98.37
Βολύσσιος,1,0.0,98.38
συνγενέω,1,0.0,98.38
σεστέρτιος,1,0.0,98.38
Φεβραρία,1,0.0,98.38
Λούκκιος,1,0.0,98.38
Γεμινιανός,1,0.0,98.38
κάστορος,1,0.0,98.38
Ὑπερέχιον,1,0.0,98.38
ἀπεύχομαι,1,0.0,98.38
αὐτεξούσιος,1,0.0,98.38
ἀντιπαραβάω,1,0.0,98.38
Ταμειν,1,0.0,98.38
παρακύπτω,1,0.0,98.38
θεβαικός,1,0.0,98.38
Ἀνυλλεῖνος,1,0.0,98.38
Ὀλυμπιανῆ,1,0.0,98.38
ὀργανός,1,0.0,98.38
δεξιόομαι,1,0.0,98.38
γραμματῖος,1,0.0,98.38
ἐπικομίζω,1,0.0,98.38
ἁρμονία,1,0.0,98.38
κεχωρισμένως,1,0.0,98.38
στρτηγός,1,0.0,98.38
διατετρίφθαι,1,0.0,98.38
Τεχωσάριος,1,0.0,98.38
Πανάρετος,1,0.0,98.38
Τεχωσάριον,1,0.0,98.38
Ἁρθῶιος,1,0.0,98.38
Δ?κ#,1,0.0,98.38
ὀκτοκοσία,1,0.0,98.38
?λ#,1,0.0,98.38
Δ?λ#,1,0.0,98.38
Τώτ,1,0.0,98.38
Φαυήρις,1,0.0,98.38
Χαρβοφ,1,0.0,98.38
Σεντᾶις,1,0.0,98.38
Πβάστης,1,0.0,98.38
ΔΙΣ,1,0.0,98.38
Ὄμβωις,1,0.0,98.38
Σαβδαῖος,1,0.0,98.38
Εὐάνθης,1,0.0,98.38
Ἁρτεμής,1,0.0,98.38
Παχιρεθαβάχθις,1,0.0,98.38
Παχιρεθαβαχθις,1,0.0,98.38
Ωρος,1,0.0,98.38
Ὀλφιεύς,1,0.0,98.38
ἱματιοπαραλήμπτης,1,0.0,98.38
λευκόν,1,0.0,98.38
ζωστός,1,0.0,98.38
ὑγιαστήριον,1,0.0,98.38
ῥύπον,1,0.0,98.38
εὐυφής,1,0.0,98.38
εὐπαγής,1,0.0,98.38
κατάστημα,1,0.0,98.38
ἐπιλάμπω,1,0.0,98.38
δηλώω,1,0.0,98.38
ταμιεύω,1,0.0,98.38
ἄξος,1,0.0,98.38
ὠλενοστρόφωι,1,0.0,98.38
καμαρωτικός,1,0.0,98.38
μάρτυρος,1,0.0,98.38
Ἑρμιάναξ,1,0.0,98.38
Ἐνχολμος,1,0.0,98.38
Τπουιος,1,0.0,98.38
Γεβιθίης,1,0.0,98.38
Ζμενκνεῖβις,1,0.0,98.38
Θηιψ,1,0.0,98.38
Τεληιος,1,0.0,98.38
Κάλδος,1,0.0,98.38
ῥαχός,1,0.0,98.38
δωρεακός,1,0.0,98.38
Θιαπεχνοῦβις,1,0.0,98.38
Ἀμονωφρις,1,0.0,98.38
Ἰμούτης,1,0.0,98.38
πανδοκευτής,1,0.0,98.38
Ψενθαής,1,0.0,98.38
Ἁθρείης,1,0.0,98.38
προπύλων,1,0.0,98.38
Σισβ,1,0.0,98.38
τειχιστής,1,0.0,98.38
Εὐτυχης,1,0.0,98.38
υπδ#,1,0.0,98.38
Παχνόβις,1,0.0,98.38
Αὐρήλ,1,0.0,98.38
Αἰῶς,1,0.0,98.38
Πεθεσῦς,1,0.0,98.38
Τεκλώμις,1,0.0,98.38
Μέμφειτον,1,0.0,98.38
Ἀνθεστίας,1,0.0,98.38
Αἶς,1,0.0,98.38
Πούφιος,1,0.0,98.38
Φιλαδελφεια,1,0.0,98.38
Κοπρήτος,1,0.0,98.38
Μάρκων,1,0.0,98.38
Μοντάνης,1,0.0,98.38
Νουμισσιανός,1,0.0,98.38
προαναλόω,1,0.0,98.38
ἐλλογίζομαι,1,0.0,98.38
Λονγινία,1,0.0,98.38
Κολᾶς,1,0.0,98.38
Γνώμων,1,0.0,98.39
στεφάνις,1,0.0,98.39
καπυρινός,1,0.0,98.39
τηγανιστός,1,0.0,98.39
λαγάνιον,1,0.0,98.39
δορκάς,1,0.0,98.39
ἐπίκλητος,1,0.0,98.39
Μιθροδᾶς,1,0.0,98.39
Δρουσίλληος,1,0.0,98.39
Ἀλλᾶς,1,0.0,98.39
Πτόκις,1,0.0,98.39
Νεμεσίλ,1,0.0,98.39
Κορκόδειλος,1,0.0,98.39
ὑπόζωνον,1,0.0,98.39
εὐτονηκός,1,0.0,98.39
προειθίζω,1,0.0,98.39
Ϛψμ,1,0.0,98.39
Θεοδέκτης,1,0.0,98.39
μονόκροτος,1,0.0,98.39
Μῶζος,1,0.0,98.39
Φάρσις,1,0.0,98.39
ἐγλόγισμα,1,0.0,98.39
δεκάμηνος,1,0.0,98.39
Φεβεχις,1,0.0,98.39
παρειστέμνω,1,0.0,98.39
παρατρέχω,1,0.0,98.39
Ἱππόνεικος,1,0.0,98.39
προσκαταχωρίζω,1,0.0,98.39
ἐγδικέω,1,0.0,98.39
προσανένειμι,1,0.0,98.39
ἄθικτος,1,0.0,98.39
Ἀρχαῖος,1,0.0,98.39
Δείναρχος,1,0.0,98.39
Βιχινθῶυθ,1,0.0,98.39
Αὐλήν,1,0.0,98.39
συνδιαπορέω,1,0.0,98.39
ἐνεργής,1,0.0,98.39
διαφωνία,1,0.0,98.39
πρόληψις,1,0.0,98.39
ἀναφοράω,1,0.0,98.39
ἐκφόρησις,1,0.0,98.39
λογχοφόρος,1,0.0,98.39
Ἀριστωνύμος,1,0.0,98.39
Ἡρακλειοπολίτης,1,0.0,98.39
Πολιτικός,1,0.0,98.39
Σεμθίων,1,0.0,98.39
Σεμθεκεντῶι,1,0.0,98.39
Δημαρεύς,1,0.0,98.39
ἐφαστάσκω,1,0.0,98.39
ἀπόρρητος,1,0.0,98.39
ὑπέγγυος,1,0.0,98.39
ἐκτίλλω,1,0.0,98.39
Εὐφάνης,1,0.0,98.39
δυσσεβής,1,0.0,98.39
ηθέω,1,0.0,98.39
κατοικίδιος,1,0.0,98.39
οἰνάομαι,1,0.0,98.39
ἐμβαρέω,1,0.0,98.39
εἴπως,1,0.0,98.39
ὡσανεί,1,0.0,98.39
κακαγωγία,1,0.0,98.39
ἐρκεσταίω,1,0.0,98.39
ὁμοιότροπος,1,0.0,98.39
εἰχτίθημι,1,0.0,98.39
ἀντάμειψις,1,0.0,98.39
όομαι,1,0.0,98.39
συγκαλύπτω,1,0.0,98.39
ἀνεπίγνωστος,1,0.0,98.39
ἐπιβοηθέω,1,0.0,98.39
παμμιγής,1,0.0,98.39
ἀτενίζω,1,0.0,98.39
προεξαριθμέω,1,0.0,98.39
θανατηφόρος,1,0.0,98.39
Βοσιρέω,1,0.0,98.39
Κίλλης,1,0.0,98.39
ἔλαιοχριστιον,1,0.0,98.39
Εὐφραντίδης,1,0.0,98.39
συσκηνέω,1,0.0,98.39
Ἀμινοκλῆς,1,0.0,98.39
Μνησίμαχος,1,0.0,98.39
Αἰσχύλινος,1,0.0,98.39
Ξείνος,1,0.0,98.39
ἐπικαταφέρω,1,0.0,98.39
χειρογραφάομαι,1,0.0,98.39
περιτραπέω,1,0.0,98.39
ἐγχράω,1,0.0,98.39
περικατάλημπτος,1,0.0,98.39
παραδεδεξώοικα,1,0.0,98.39
βεβιαφορέω,1,0.0,98.39
στατηρίσκος,1,0.0,98.39
χειραγωγέω,1,0.0,98.39
γενεσιακός,1,0.0,98.39
πάνωλος,1,0.0,98.39
Ταγχᾶος,1,0.0,98.39
καταποικίζω,1,0.0,98.39
Πεενεπῦς,1,0.0,98.39
ὑπερδαπανάω,1,0.0,98.39
τέιος,1,0.0,98.39
σχηματισμός,1,0.0,98.39
τραπέω,1,0.0,98.39
εὐωχία,1,0.0,98.39
ἀποθυρόω,1,0.0,98.4
ἀναρχία,1,0.0,98.4
φυγάς,1,0.0,98.4
ὀλέκω,1,0.0,98.4
κατεσπάω,1,0.0,98.4
ἀνταναφορά,1,0.0,98.4
ἐξυβρίζω,1,0.0,98.4
φονή,1,0.0,98.4
σπερμάτιον,1,0.0,98.4
Νίκιππος,1,0.0,98.4
Κύπρος,1,0.0,98.4
Αὐρινείτης,1,0.0,98.4
Παιδέρως,1,0.0,98.4
Ἀβρυτάνος,1,0.0,98.4
περιλίπτομαι,1,0.0,98.4
Ταφασιήης,1,0.0,98.4
Νιτοίτις,1,0.0,98.4
Ταφασιής,1,0.0,98.4
ἕδρα,1,0.0,98.4
Ἀχιλλης,1,0.0,98.4
Λύππος,1,0.0,98.4
Ἑρμονείκος,1,0.0,98.4
Ερωσης,1,0.0,98.4
κατανθρωπίζω,1,0.0,98.4
θυμός,1,0.0,98.4
γέλοιος,1,0.0,98.4
γέλως,1,0.0,98.4
κατέλιψα,1,0.0,98.4
ἐγεγραφήκω,1,0.0,98.4
προσχαρίζω,1,0.0,98.4
καχεκτεύομαι,1,0.0,98.4
ἐξερωτάω,1,0.0,98.4
ὑπνόω,1,0.0,98.4
πεινίζω,1,0.0,98.4
οὐδεπώποτε,1,0.0,98.4
προγιγνώσκω,1,0.0,98.4
παραναφίζω,1,0.0,98.4
ὑφαστάζω,1,0.0,98.4
ἐγβασανίζω,1,0.0,98.4
ἐννεόβολον,1,0.0,98.4
διευγάζομαι,1,0.0,98.4
ἐπιδιευγάζομαι,1,0.0,98.4
Δεννις,1,0.0,98.4
κατάγνωσμα,1,0.0,98.4
σκεπεστικός,1,0.0,98.4
ἀνεπίλημπτος,1,0.0,98.4
δύσβροχος,1,0.0,98.4
ἀτέλειος,1,0.0,98.4
ἀνιέρωσις,1,0.0,98.4
κατακαλέω,1,0.0,98.4
Τοκώις,1,0.0,98.4
Στοτόης,1,0.0,98.4
διαλανθάνω,1,0.0,98.4
διάζωμα,1,0.0,98.4
διαπορθμεύω,1,0.0,98.4
πορθμεύς,1,0.0,98.4
Πατουωντις,1,0.0,98.4
ἱκανοδότης,1,0.0,98.4
ἐγνενέυκα,1,0.0,98.4
ἐμφανεία,1,0.0,98.4
Φνεβιός,1,0.0,98.4
Παλατεῖνας,1,0.0,98.4
Κυραθοῦς,1,0.0,98.4
Λοκκηίος,1,0.0,98.4
Ἁρπίσις,1,0.0,98.4
ἐντρέχω,1,0.0,98.4
ἐπαφροδισία,1,0.0,98.4
νόνω,1,0.0,98.4
Σχμῶνθις,1,0.0,98.4
σιταρχέω,1,0.0,98.4
Ἡροκράτης,1,0.0,98.4
κάπτερον,1,0.0,98.4
προαγάω,1,0.0,98.4
ἐκονίζω,1,0.0,98.4
λιτουργία,1,0.0,98.4
προχειροτονέω,1,0.0,98.4
περωτάω,1,0.0,98.4
Ἁρπεβῆκις,1,0.0,98.4
Πχώς,1,0.0,98.4
Πετεναίθις,1,0.0,98.4
περιστεροπώλης,1,0.0,98.4
