Word,Count,Percentage of total,Cumulative percentage of total
ἐπωπή,1,0.0,99.4
ἀνθονόμος,1,0.0,99.4
βούχιλος,1,0.0,99.4
διατέμνω,1,0.0,99.4
διχή,1,0.0,99.4
κυματίας,1,0.0,99.4
μηλόβοτος,1,0.0,99.4
τεύθρας,1,0.0,99.41
πάμφυλος,1,0.0,99.41
βαθύπλουτος,1,0.0,99.41
σίνω,1,0.0,99.41
πάμβοτος,1,0.0,99.41
χιονόβοσκος,1,0.0,99.41
κεντροδήλητις,1,0.0,99.41
ἀήθης,1,0.0,99.41
μειξόμβροτος,1,0.0,99.41
οἰστροδόνητος,1,0.0,99.41
πάνολβος,1,0.0,99.41
ἐπίβουλος,1,0.0,99.41
ψήφισμα,1,0.0,99.41
ἀνηβάω,1,0.0,99.41
πανδημία,1,0.0,99.41
δεξιώνυμος,1,0.0,99.41
μετοικέω,1,0.0,99.41
ἀρρυσίαστος,1,0.0,99.41
ἀσυλία,1,0.0,99.41
βοηθέω,1,0.0,99.41
δημήλατος,1,0.0,99.41
εἰσόπιν,1,0.0,99.41
ξενικός,1,0.0,99.41
στροφή,1,0.0,99.41
δημήγορος,1,0.0,99.41
τέρμων,1,0.0,99.41
πυρίφατος,1,0.0,99.41
πελασγικός,1,0.0,99.41
῎Αρης,1,0.0,99.41
ἄκορος,1,0.0,99.41
δυσπολέμητος,1,0.0,99.41
ἵκτωρ,1,0.0,99.42
ὑπόσκιος,1,0.0,99.42
αἱματίζω,1,0.0,99.42
ἄδρεπτος,1,0.0,99.42
εὐνήτωρ,1,0.0,99.42
θυμέλη,1,0.0,99.42
πρεσβυτοδόκος,1,0.0,99.42
ἑκάτη,1,0.0,99.42
ἄχορος,1,0.0,99.42
ἀκίθαρις,1,0.0,99.42
δακρυογόνος,1,0.0,99.42
καρποτελής,1,0.0,99.42
πάνωρος,1,0.0,99.42
πρόνομος,1,0.0,99.42
πολύγονος,1,0.0,99.42
φιλοφόρμιγξ,1,0.0,99.42
ἀτρεμής,1,0.0,99.42
προμηθίς,1,0.0,99.42
εὐκοινόμητις,1,0.0,99.42
δαφνηφόρος,1,0.0,99.42
μεγιστότιμος,1,0.0,99.42
ἱκεταδόκος,1,0.0,99.42
παράρρυσις,1,0.0,99.42
εὐθυντήρ,1,0.0,99.42
εὔπρεπτος,1,0.0,99.42
παγκρότως,1,0.0,99.42
σωφρονίζω,1,0.0,99.42
πρέσβη,1,0.0,99.42
περίφοβος,1,0.0,99.42
πολύδρομος,1,0.0,99.42
ἐξώλης,1,0.0,99.43
δοριπαγής,1,0.0,99.43
ἐπιτυχής,1,0.0,99.43
καταρρινάω,1,0.0,99.43
μεσημβρία,1,0.0,99.43
οὐλόφρων,1,0.0,99.43
δολιόμητις,1,0.0,99.43
κόραξ,1,0.0,99.43
δύσαγνος,1,0.0,99.43
βωμώς,1,0.0,99.43
σέβος,1,0.0,99.43
μαργόομαι,1,0.0,99.43
κυνοθρασής,1,0.0,99.43
βύβλος,1,0.0,99.43
ἀγκυρουχία,1,0.0,99.43
παραυτίκα,1,0.0,99.43
ἀλίμενος,1,0.0,99.43
εὔγλωσσος,1,0.0,99.43
ἁναπετής,1,0.0,99.43
κελαινόχρως,1,0.0,99.43
μυδηλός,1,0.0,99.43
λισσάς,1,0.0,99.43
ἀπρόσδεικτος,1,0.0,99.43
οἰόφρων,1,0.0,99.43
κρεμάς,1,0.0,99.43
γυπιάς,1,0.0,99.43
φιλαίακτος,1,0.0,99.43
κοί,1,0.0,99.43
λύσιμος,1,0.0,99.43
ἄχιμος,1,0.0,99.43
Αἰγύπτειος,1,0.0,99.43
ἀρσενογενής,1,0.0,99.44
πολύθροος,1,0.0,99.44
βλοσυρόφρων,1,0.0,99.44
στιγμός,1,0.0,99.44
ἀποκοπή,1,0.0,99.44
πολυαίμων,1,0.0,99.44
πολύρυτος,1,0.0,99.44
ἁλμήεις,1,0.0,99.44
δεσπόσιος,1,0.0,99.44
γομφόδετος,1,0.0,99.44
ἴχαρ,1,0.0,99.44
ζώφυτος,1,0.0,99.44
βαθυχαῖος,1,0.0,99.44
θέλεος,1,0.0,99.44
ἀθέλεος,1,0.0,99.44
ἁλίρρυτος,1,0.0,99.44
Σαρπηεδόνιος,1,0.0,99.44
πολύψαμμος,1,0.0,99.44
αἰγύπτιος,1,0.0,99.44
βρυάζω,1,0.0,99.44
χάμψα,1,0.0,99.44
ἀποτρέπειν,1,0.0,99.44
ἀμφίστροφος,1,0.0,99.44
ὁλκή,1,0.0,99.44
ἀτάω,1,0.0,99.44
ἐγχλίω,1,0.0,99.44
μαστήριος,1,0.0,99.44
συλήτωρ,1,0.0,99.44
ἀβουκόλητος,1,0.0,99.44
ἀπολακτισμός,1,0.0,99.44
δημόπρακτος,1,0.0,99.45
ἐφηλόω,1,0.0,99.45
ἀραρότως,1,0.0,99.45
κατασφραγίζω,1,0.0,99.45
βίβλος,1,0.0,99.45
ἐλευθερόστομος,1,0.0,99.45
δωματόομαι,1,0.0,99.45
μονόρρυθμος,1,0.0,99.45
λωτίζομαι,1,0.0,99.45
ἐπεῖπον,1,0.0,99.45
ἔγχωρος,1,0.0,99.45
διακληρόω,1,0.0,99.45
φερνή,1,0.0,99.45
θεραποντίς,1,0.0,99.45
ἐτάζω,1,0.0,99.45
ἀείζωος,1,0.0,99.45
σωφρόνισμα,1,0.0,99.45
μύσαγμα,1,0.0,99.45
ἐπίστρεπτος,1,0.0,99.45
εὐφύλακτος,1,0.0,99.45
κηραίνω,1,0.0,99.45
πτερόω,1,0.0,99.45
κάρπωμα,1,0.0,99.45
λάτρον,1,0.0,99.45
διαστρέφω,1,0.0,99.45
ἀστυάναξ,1,0.0,99.45
περιναίω,1,0.0,99.45
Ἐράσινος,1,0.0,99.45
θέλκτωρ,1,0.0,99.45
προφοβέομαι,1,0.0,99.45
ταχύπομπος,1,0.0,99.45
ἄθελκτος,1,0.0,99.46
ἀγάζω,1,0.0,99.46
δυσάνωρ,1,0.0,99.46
γύνη,1,0.0,99.46
ἴα,1,0.0,99.46
λειμῶν,1,0.0,99.46
καλυκώπις,1,0.0,99.46
Πολυδέκτης,1,0.0,99.46
ἑκατὸς,1,0.0,99.46
πᾶσ,1,0.0,99.46
Νύσιος,1,0.0,99.46
Περσαῖος,1,0.0,99.46
ἐννεσία,1,0.0,99.46
ἐν-λαμβάνω,1,0.0,99.46
φαινολὶς,1,0.0,99.46
μεγάλα,1,0.0,99.46
χρὴ,1,0.0,99.46
ἀμφὶ,1,0.0,99.46
διάτριχα,1,0.0,99.46
μεταναιετάω,1,0.0,99.46
νοσφίζω,1,0.0,99.46
ὕπερθε,1,0.0,99.46
φιλοστέφανος,1,0.0,99.46
Ἐλευσινίδαος,1,0.0,99.46
εὐήρυτος,1,0.0,99.46
κουρήιος,1,0.0,99.46
Κλεισιδίκη,1,0.0,99.46
Δημώ,1,0.0,99.46
Καλλιθόη,1,0.0,99.46
χαίρεω,1,0.0,99.46
Δωσὼ,1,0.0,99.46
Θόρικόνδε,1,0.0,99.47
ἐπί-ἀρτύνω,1,0.0,99.47
ἥ,1,0.0,99.47
ἀφῆλιξ,1,0.0,99.47
τιθηνέω,1,0.0,99.47
νεογνός,1,0.0,99.47
στόρεννυμι,1,0.0,99.47
πολὺ,1,0.0,99.47
Διόκλος,1,0.0,99.47
Δολίχος,1,0.0,99.47
ἡμέτερόνδε,1,0.0,99.47
μη,1,0.0,99.47
πολυεύχετος,1,0.0,99.47
κροκήιος,1,0.0,99.47
ὄπισθε,1,0.0,99.47
προκατέχω,1,0.0,99.47
κατά-καθέζομαι,1,0.0,99.47
προσπτύσσω,1,0.0,99.47
χλεύη,1,0.0,99.47
παρασκώπτω,1,0.0,99.47
ἵλαος,1,0.0,99.47
βλήχων,1,0.0,99.47
πολυπότνια,1,0.0,99.47
ἄπο,1,0.0,99.47
κακοφραδία,1,0.0,99.47
ὑποτέμνω,1,0.0,99.47
ἀντίτομος,1,0.0,99.47
ἐρυσμός,1,0.0,99.47
πολυπήμων,1,0.0,99.47
Δήμοφων,1,0.0,99.47
ὡσεὶ,1,0.0,99.48
γονάω,1,0.0,99.48
προθαλής,1,0.0,99.48
ἐπιτηρέω,1,0.0,99.48
Δημοφόων,1,0.0,99.48
ἐξαναιρέω,1,0.0,99.48
προγιγνώσκω,1,0.0,99.48
εἰμι,1,0.0,99.48
ἀλύζω,1,0.0,99.48
ἄγκοινα,1,0.0,99.48
τιμάοχος,1,0.0,99.48
Καλλίχορον,1,0.0,99.48
κατά-ἐνήνοθε,1,0.0,99.48
κάτα,1,0.0,99.48
εὔστρωτος,1,0.0,99.48
πολυπείρων,1,0.0,99.48
κατά-ἕζομαι,1,0.0,99.48
νόσφιν,1,0.0,99.48
λευκόν,1,0.0,99.48
πρῶτον,1,0.0,99.48
μήδε,1,0.0,99.48
εὐώπις,1,0.0,99.48
κατορούω,1,0.0,99.48
κυανοχαῖτα,1,0.0,99.48
καταφθίνω,1,0.0,99.48
Ἐρέβευς,1,0.0,99.48
καταφθινύθω,1,0.0,99.48
Φερσέφασσα,1,0.0,99.48
δυσθυμέω,1,0.0,99.48
ειμι,1,0.0,99.48
σχάω,1,0.0,99.48
καρπαλίμος,1,0.0,99.49
τύνω,1,0.0,99.49
Αιδης,1,0.0,99.49
εχω,1,0.0,99.49
κεῦθω,1,0.0,99.49
μ[ὴ,1,0.0,99.49
εἷμι,1,0.0,99.49
ὁππότε,1,0.0,99.49
Κρονιδης,1,0.0,99.49
μελιηδης,1,0.0,99.49
προσαναγκάζω,1,0.0,99.49
εγω,1,0.0,99.49
ἀνα,1,0.0,99.49
Λευκίππη,1,0.0,99.49
Φαινώ,1,0.0,99.49
Ἰάχη,1,0.0,99.49
Μηλόβοσις,1,0.0,99.49
Τύχη,1,0.0,99.49
καλυκῶπις,1,0.0,99.49
Ῥοδόπη,1,0.0,99.49
ἐγρεμάχη,1,0.0,99.49
ῥοδῆ,1,0.0,99.49
λείριον,1,0.0,99.49
φυω,1,0.0,99.49
θρωσκω,1,0.0,99.49
ἀχέω,1,0.0,99.49
ἀμφαγαπάω,1,0.0,99.49
μέτα,1,0.0,99.49
Ῥάριος,1,0.0,99.49
πανάφυλλος,1,0.0,99.49
ἑλλεδανός,1,0.0,99.49
ἀσπασίος,1,0.0,99.5
δρησμοσύνη,1,0.0,99.5
πάς,1,0.0,99.5
ἐφέστιον,1,0.0,99.5
Πλοῦτος,1,0.0,99.5
θυμηρής,1,0.0,99.5
Ἠλεκτρύον,1,0.0,99.5
Ηλεκτρύωνος,1,0.0,99.5
τάφιος,1,0.0,99.5
τηλεβόας,1,0.0,99.5
διάκειμαι,1,0.0,99.5
Ἀλκαῖος,1,0.0,99.5
Τυφαόνιον,1,0.0,99.5
Φίκιον,1,0.0,99.5
Ἠλεκτρυώνης,1,0.0,99.5
Ἰφικλέης,1,0.0,99.5
Παγασαῖος,1,0.0,99.5
Ἠλεκτρύων,1,0.0,99.5
Ἠνιόχη,1,0.0,99.5
Ἠλεκτρυῶνος,1,0.0,99.5
μεταστοναχίζω,1,0.0,99.5
περιμαίνομαι,1,0.0,99.5
ταύρεος,1,0.0,99.5
Ἰφιλεί,1,0.0,99.5
Ἀλκεί,1,0.0,99.5
ὀρείχαλκος,1,0.0,99.5
ῥιγηλός,1,0.0,99.5
λαθίφθογγος,1,0.0,99.5
φλεγύης,1,0.0,99.5
ὑπολαμπής,1,0.0,99.5
τίτανος,1,0.0,99.51
κατακίω,1,0.0,99.51
προίωξις,1,0.0,99.51
θαυματός,1,0.0,99.51
στίγμα,1,0.0,99.51
ὁμιληδόν,1,0.0,99.51
κείμαι,1,0.0,99.51
Ὅπλευς,1,0.0,99.51
Φάληρος,1,0.0,99.51
Πρόλοχος,1,0.0,99.51
Μόψος,1,0.0,99.51
Ἀμπυκίδης,1,0.0,99.51
Τιταρήσιος,1,0.0,99.51
Αἰγείδης,1,0.0,99.51
Πετραῖος,1,0.0,99.51
Ἄσβολος,1,0.0,99.51
Οὔρειος,1,0.0,99.51
Πευκεί,1,0.0,99.51
δρύαλος,1,0.0,99.51
ὀριγνάομαι,1,0.0,99.51
συναίγδην,1,0.0,99.51
ἐναρηφόρος,1,0.0,99.51
Πιερίδες,1,0.0,99.51
πάνεφθος,1,0.0,99.51
ἀναφυσιόω,1,0.0,99.51
ἔλλοψ,1,0.0,99.51
κίβισις,1,0.0,99.51
καταιωρέομαι,1,0.0,99.51
Δαναίδαι,1,0.0,99.51
ὁξύς,1,0.0,99.51
ἀπαιωρέομαι,1,0.0,99.51
ἐπικυρτόω,1,0.0,99.52
πρεσβεύς,1,0.0,99.52
δεινώψ,1,0.0,99.52
Ἄτροπος,1,0.0,99.52
ὑφήσσων,1,0.0,99.52
θυμαίνω,1,0.0,99.52
γουνοπαχής,1,0.0,99.52
μύξα,1,0.0,99.52
εὔσωτρος,1,0.0,99.52
κωμάζω,1,0.0,99.52
αὐλητής,1,0.0,99.52
ἐπιστολάδην,1,0.0,99.52
πέτηλος,1,0.0,99.52
κορωνιάω,1,0.0,99.52
τρυγητήρ,1,0.0,99.52
ἑλκηδόν,1,0.0,99.52
λαγώς,1,0.0,99.52
χαλαίνω,1,0.0,99.52
ῥυτόν,1,0.0,99.52
ἐπικροτέω,1,0.0,99.52
ἀίδιος,1,0.0,99.52
ἐπανύω,1,0.0,99.52
ἀερσιπότης,1,0.0,99.52
Λυγκεύς,1,0.0,99.52
ἐξεναίρω,1,0.0,99.52
Διόγνητος,1,0.0,99.52
ἀνασείω,1,0.0,99.52
περιστοναχέω,1,0.0,99.52
ὑπεναντίος,1,0.0,99.52
Θεμιστονόη,1,0.0,99.52
ἄμοτος,1,0.0,99.53
εὐπλεκής,1,0.0,99.53
τανύρριζος,1,0.0,99.53
μεγαθαρσής,1,0.0,99.53
χαυλιόδους,1,0.0,99.53
δοχμόομαι,1,0.0,99.53
μαστιχάω,1,0.0,99.53
κυανόπτερος,1,0.0,99.53
ἶδος,1,0.0,99.53
γλώξ,1,0.0,99.53
χλοερός,1,0.0,99.53
ὀρεσσινόμος,1,0.0,99.53
ἀπαλάομαι,1,0.0,99.53
ταλακάρδιος,1,0.0,99.53
γλάφω,1,0.0,99.53
μαστιάω,1,0.0,99.53
πρηών,1,0.0,99.53
συνενείκομαι,1,0.0,99.53
βρισάρματος,1,0.0,99.53
σκυλεύω,1,0.0,99.53
Ἄνθη,1,0.0,99.53
ἀιδής,1,0.0,99.53
Ἄναυρος,1,0.0,99.53
Λητοίδης,1,0.0,99.53
Ἀφρόδιτη,1,0.0,99.53
ποικιλόθρονος,1,0.0,99.53
δολόπλοκος,1,0.0,99.53
ἄση,1,0.0,99.53
ἐτέρωτα,1,0.0,99.53
δινέω,1,0.0,99.53
αἰθηρ,1,0.0,99.53
μαινόλης,1,0.0,99.54
ναῦος,1,0.0,99.54
ἄγνος,1,0.0,99.54
ὅπῃ,1,0.0,99.54
βῶμος,1,0.0,99.54
θυμιάω,1,0.0,99.54
λιβανωτός,1,0.0,99.54
ὔδωρ,1,0.0,99.54
μήλινος,1,0.0,99.54
καταίρω,1,0.0,99.54
αἰθύσσω,1,0.0,99.54
ἰππόβοτος,1,0.0,99.54
ἤρινος,1,0.0,99.54
οἰνοχοαίω,1,0.0,99.54
ἄβρος,1,0.0,99.54
ὀμμείγνυμι,1,0.0,99.54
διακέω,1,0.0,99.54
ἄτερος,1,0.0,99.54
θῦμος,1,0.0,99.54
Νηρήϊς,1,0.0,99.54
χαρης,1,0.0,99.54
ἔμος,1,0.0,99.54
ὀνείδισμα,1,0.0,99.54
καυχάομαι,1,0.0,99.54
Δωρίχα,1,0.0,99.54
στρότος,1,0.0,99.54
περσκέθω,1,0.0,99.54
ἀναμιμνῄσκω,1,0.0,99.54
Ἀνακτορία,1,0.0,99.54
ἀμάρυγμα,1,0.0,99.54
Λύδος,1,0.0,99.54
πεζομαχέω,1,0.0,99.55
ἀράτη,1,0.0,99.55
Ἀτρέιδης,1,0.0,99.55
Θυώνη,1,0.0,99.55
τρομερός,1,0.0,99.55
ἀμφιβάσκω,1,0.0,99.55
πλάναμαι,1,0.0,99.55
ἀηδής,1,0.0,99.55
κατάγωγις,1,0.0,99.55
δήποτε,1,0.0,99.55
ἄρημι,1,0.0,99.55
παννυχίζω,1,0.0,99.55
σοίς,1,0.0,99.55
ἐνάντιος,1,0.0,99.55
ὐπακούω,1,0.0,99.55
γελαίω,1,0.0,99.55
ἄκα,1,0.0,99.55
ὐπαδρομάω,1,0.0,99.55
λέπτος,1,0.0,99.55
ὀππάτεσμι,1,0.0,99.55
ὄρημμα,1,0.0,99.55
ἐπιρρόμβειμι,1,0.0,99.55
ἄκουη,1,0.0,99.55
κακχέω,1,0.0,99.55
τόλματος,1,0.0,99.55
πένης,1,0.0,99.55
Ἀφρόδιτης,1,0.0,99.55
ἄστερες,1,0.0,99.55
Πάνορμος,1,0.0,99.55
ποθήω,1,0.0,99.55
ἐπιπλάζω,1,0.0,99.56
μελέδωνα,1,0.0,99.56
μάσθλης,1,0.0,99.56
διάμειπτος,1,0.0,99.56
ἄκαλον,1,0.0,99.56
κήρυξ,1,0.0,99.56
Ἴδαος,1,0.0,99.56
συνέταιρος,1,0.0,99.56
Πλακίη,1,0.0,99.56
ἄλμυρος,1,0.0,99.56
ἔλιγμα,1,0.0,99.56
ποτήριον,1,0.0,99.56
Ἰλίαδαι,1,0.0,99.56
σατίνη,1,0.0,99.56
ὐπάγω,1,0.0,99.56
ἴππος,1,0.0,99.56
ὀρμαίνω,1,0.0,99.56
Ἴλιον,1,0.0,99.56
κρόταλον,1,0.0,99.56
ἰκάνω,1,0.0,99.56
κράτης,1,0.0,99.56
μύρρα,1,0.0,99.56
κασία,1,0.0,99.56
λίβανος,1,0.0,99.56
ἐλελύζω,1,0.0,99.56
Παων,1,0.0,99.56
εὐλύρας,1,0.0,99.56
ἐκάβολος,1,0.0,99.56
ὔμνη,1,0.0,99.56
καταστέλλω,1,0.0,99.56
τύλη,1,0.0,99.56
δύσπηχυς,1,0.0,99.57
ἔλθω,1,0.0,99.57
χλαμύς,1,0.0,99.57
πορφύριος,1,0.0,99.57
οὐδέποτε,1,0.0,99.57
φοιτάζω,1,0.0,99.57
ἀγροιῶτις,1,0.0,99.57
ἀγροΐωτις,1,0.0,99.57
βράκος,1,0.0,99.57
σφῦρον,1,0.0,99.57
φιλάοιδος,1,0.0,99.57
χελώνη,1,0.0,99.57
πρόκοψις,1,0.0,99.57
νεβρῖον,1,0.0,99.57
ποέω,1,0.0,99.57
ἀβροσύνη,1,0.0,99.57
ῤοδόπηχυς,1,0.0,99.57
ἔμμα,1,0.0,99.57
Ὄνοιρος,1,0.0,99.57
ὔπνος,1,0.0,99.57
ἔλπις,1,0.0,99.57
χόρος,1,0.0,99.57
Μίκη,1,0.0,99.57
κακότροπος,1,0.0,99.57
γλυκέρων,1,0.0,99.57
λίγυρος,1,0.0,99.57
ἐλεόω,1,0.0,99.57
ἀδύλογος,1,0.0,99.57
Γυρίννω,1,0.0,99.57
Μνασιδίκη,1,0.0,99.57
ἀσηρός,1,0.0,99.58
Εἰράνη,1,0.0,99.58
ψίζομαι,1,0.0,99.58
ἀπυλείπω,1,0.0,99.58
μεθείπω,1,0.0,99.58
ὠς,1,0.0,99.58
κρόκιον,1,0.0,99.58
ὐπαθῦμις,1,0.0,99.58
μύρον,1,0.0,99.58
ὄπποθεν,1,0.0,99.58
εἰσήρχομαι,1,0.0,99.58
μακάριος,1,0.0,99.58
λώτινος,1,0.0,99.58
δροσόεις,1,0.0,99.58
βροδοδάκτυλος,1,0.0,99.58
πολυάνθεμος,1,0.0,99.58
ἄνθρυσκον,1,0.0,99.58
μελίλωτος,1,0.0,99.58
βοράω,1,0.0,99.58
διαφοιτάω,1,0.0,99.58
ἐπιμιμνῄσκω,1,0.0,99.58
Γεραίστιον,1,0.0,99.58
καθελίσσω,1,0.0,99.58
δαΐς,1,0.0,99.58
ἐριθαλής,1,0.0,99.58
Κλείς,1,0.0,99.58
Μυτιληναῖος,1,0.0,99.58
λάσιον,1,0.0,99.58
χερρόμακτρον,1,0.0,99.58
Φωκάα,1,0.0,99.58
γλύκηος,1,0.0,99.58
κρέκω,1,0.0,99.59
εὔπους,1,0.0,99.59
Κρονίδας,1,0.0,99.59
Πιέρις,1,0.0,99.59
ἄσαρος,1,0.0,99.59
στίχος,1,0.0,99.59
ἐπιθαλάμιος,1,0.0,99.59
Ἔσπερος,1,0.0,99.59
φαινόλις,1,0.0,99.59
γλυκύμαλον,1,0.0,99.59
μηλοδροπεύς,1,0.0,99.59
καταστείβω,1,0.0,99.59
περίοχος,1,0.0,99.59
Λέσβιος,1,0.0,99.59
πίσσυγγος,1,0.0,99.59
σάμβαλον,1,0.0,99.59
πεμπεβόηος,1,0.0,99.59
ἐπτορόγυιος,1,0.0,99.59
βράδινος,1,0.0,99.59
ἡμιτύβιον,1,0.0,99.59
σταλάσσω,1,0.0,99.59
ἀβακής,1,0.0,99.59
ἀμέργω,1,0.0,99.59
στεφανηπλοκέω,1,0.0,99.59
δαύω,1,0.0,99.59
νυν,1,0.0,99.59
Μοῖσα,1,0.0,99.59
ὄρπετον,1,0.0,99.59
γλυκύπικρος,1,0.0,99.59
Κλέις,1,0.0,99.59
Λυδία,1,0.0,99.59
ἄνθεμον,1,0.0,99.6
πολύολβος,1,0.0,99.6
ζά,1,0.0,99.6
Κυπρογένεια,1,0.0,99.6
Εἰρήνη,1,0.0,99.6
ἰμερόφωνος,1,0.0,99.6
ἴμερος,1,0.0,99.6
αἴδως,1,0.0,99.6
ὀναπετάννυμι,1,0.0,99.6
κατατύπτω,1,0.0,99.6
ὀινοχοαίζω,1,0.0,99.6
ὄλπις,1,0.0,99.6
καρχήσιον,1,0.0,99.6
ἔταιρα,1,0.0,99.6
ἀιών,1,0.0,99.6
Γόργω,1,0.0,99.6
καταγρέω,1,0.0,99.6
οἰκία,1,0.0,99.6
μουσοπόλος,1,0.0,99.6
μειχ́ομαι,1,0.0,99.6
ἡδύφωνος,1,0.0,99.6
Πωλυανάκτις,1,0.0,99.6
ἡδυμελής,1,0.0,99.6
πηκτίς,1,0.0,99.6
χρυσότερος,1,0.0,99.6
μαψυλάκας,1,0.0,99.6
ἐταίρα,1,0.0,99.6
Ϝός,1,0.0,99.6
ὐακίνθινος,1,0.0,99.6
Αἴγη,1,0.0,99.6
ἀλγεσίδωρος,1,0.0,99.61
ἁμάμαξυς,1,0.0,99.61
βάρβιτος,1,0.0,99.61
βάρωμος,1,0.0,99.61
βάρμος,1,0.0,99.61
βεῦδος,1,0.0,99.61
παιδόφιλος,1,0.0,99.61
Γελλώ,1,0.0,99.61
γρῦτα,1,0.0,99.61
ζάβατος,1,0.0,99.61
κατάρης,1,0.0,99.61
κίνδυν,1,0.0,99.61
μελίφωνος,1,0.0,99.61
μυθόπλοκος,1,0.0,99.61
νίτρον,1,0.0,99.61
χρυσαστράγαλος,1,0.0,99.61
Σκύθικος,1,0.0,99.61
Φάων,1,0.0,99.61
σύνδυγος,1,0.0,99.61
Ἀρχεάνασσα,1,0.0,99.61
Πλειστοδίκη,1,0.0,99.61
Γογγύλη,1,0.0,99.61
Αἰθιοπία,1,0.0,99.61
Ἀρίστη,1,0.0,99.61
Ἑρμοκλείδης,1,0.0,99.61
Σαϋναϊάδας,1,0.0,99.61
εὐκλείζω,1,0.0,99.61
νεοθήξ,1,0.0,99.61
Τιμάς,1,0.0,99.61
γριπεύς,1,0.0,99.61
Μενίσκος,1,0.0,99.61
κύρτος,1,0.0,99.62
κακοζοΐα,1,0.0,99.62
Σαβῖνα,1,0.0,99.62
Σεβαστή,1,0.0,99.62
καὐτός,1,0.0,99.62
Καμβύσης,1,0.0,99.62
δοκιμόω,1,0.0,99.62
ἄν1,1,0.0,99.62
λοίπον,1,0.0,99.62
πάππος,1,0.0,99.62
Ἰουλία,1,0.0,99.62
σεβαστός,1,0.0,99.62
Θηβαϊκός,1,0.0,99.62
παμβασιλεύς,1,0.0,99.62
Τίταν,1,0.0,99.62
λεῦκος,1,0.0,99.62
δηρόν,1,0.0,99.62
θεῖος1,1,0.0,99.62
ὔμοι,1,0.0,99.62
βασιληΐς,1,0.0,99.62
καλχαίνω,1,0.0,99.62
χρῆσις,1,0.0,99.62
ἄταφος,1,0.0,99.62
δημόλευστος,1,0.0,99.62
συνεργάζομαι,1,0.0,99.62
κινδύνευμα,1,0.0,99.62
ἀπόρρητος,1,0.0,99.62
ἀπεχθής,1,0.0,99.62
αὐτόφωρος,1,0.0,99.62
αὐτουργός,1,0.0,99.62
αὐτοκτονέω,1,0.0,99.63
ἐπάλληλος,1,0.0,99.63
σύγγνοια,1,0.0,99.63
πανουργέω,1,0.0,99.63
ἐξορθόω,1,0.0,99.63
προμηνύω,1,0.0,99.63
καταυδάω,1,0.0,99.63
Ἀργόθεν,1,0.0,99.63
πανσαγία,1,0.0,99.63
φονάω,1,0.0,99.63
στεφάνωμα,1,0.0,99.63
δυσχείρωμα,1,0.0,99.63
ὑπερεχθαίρω,1,0.0,99.63
παλτός,1,0.0,99.63
ἀλαλάζω,1,0.0,99.63
βαλβίς,1,0.0,99.63
τανταλόομαι,1,0.0,99.63
Βακχεύω,1,0.0,99.63
δεξιόσειρος,1,0.0,99.63
λοχαγός,1,0.0,99.63
μεγαλώνυμος,1,0.0,99.63
ἀντιχαίρω,1,0.0,99.63
πολυάρματος,1,0.0,99.63
ἐλελίχθων,1,0.0,99.63
συντυχία,1,0.0,99.63
σύγκλητος,1,0.0,99.63
ἀγχιστεία,1,0.0,99.63
ἐντριβής,1,0.0,99.63
ἐφαγνίζω,1,0.0,99.63
δύσνους,1,0.0,99.63
ἐπεντέλλω,1,0.0,99.63
ἐπιχωρέω,1,0.0,99.64
δύσπνους,1,0.0,99.64
ἐπίστασις,1,0.0,99.64
ἀθυμία,1,0.0,99.64
στοχάζομαι,1,0.0,99.64
ἀποφράγνυμι,1,0.0,99.64
ἐφαγιστεύω,1,0.0,99.64
γενηίς,1,0.0,99.64
δίκελλα,1,0.0,99.64
ἀρρώξ,1,0.0,99.64
ἐπαμαξεύω,1,0.0,99.64
μύδρος,1,0.0,99.64
διέρπω,1,0.0,99.64
ἀνοιστέος,1,0.0,99.64
κρυπτέος,1,0.0,99.64
ὑπερτιμάω,1,0.0,99.64
εὐεργέτης,1,0.0,99.64
ἀμφικίων,1,0.0,99.64
μισθαρνέω,1,0.0,99.64
οἰστέος,1,0.0,99.64
λῆμμα,1,0.0,99.64
λάλημα,1,0.0,99.64
κομψεύω,1,0.0,99.64
περιβρύχιος,1,0.0,99.64
σπεῖρα,1,0.0,99.64
δικτυόκλωστος,1,0.0,99.64
κουφόνοος,1,0.0,99.64
ζυγόω,1,0.0,99.64
λασιαύχην,1,0.0,99.64
δύσαυλος,1,0.0,99.64
δύσομβρος,1,0.0,99.64
παντοπόρος,1,0.0,99.65
φεῦξις,1,0.0,99.65
μηχανόεις,1,0.0,99.65
ἔνορκος,1,0.0,99.65
ὑψίπολις,1,0.0,99.65
ἀμφινοέω,1,0.0,99.65
ἀνιτλογέω,1,0.0,99.65
ἐπίνοια,1,0.0,99.65
ἕρμαιον,1,0.0,99.65
ἔνδηλος,1,0.0,99.65
ἐπίληπτος,1,0.0,99.65
ὑπήνεμος,1,0.0,99.65
ἐγερτί,1,0.0,99.65
εὐκρότητος,1,0.0,99.65
τρίσπονδος,1,0.0,99.65
καταρνέομαι,1,0.0,99.65
ὑπερτρέχω,1,0.0,99.65
ἄγραπτος,1,0.0,99.65
ἐχθές,1,0.0,99.65
ἐκπέλει,1,0.0,99.65
καλλύνω,1,0.0,99.65
εὐδαιμονέω,1,0.0,99.65
ὑπίλλω,1,0.0,99.65
