Word,Count,Percentage of total,Cumulative percentage of total
Λατῖνος,1,0.0,96.88
νεοσταθής,1,0.0,96.88
κάτοχος,1,0.0,96.88
ἀρειμάνιος,1,0.0,96.89
πολεμοποιός,1,0.0,96.89
δίπυλος,1,0.0,96.89
τιθηνός,1,0.0,96.89
μειλίχιος,1,0.0,96.9
ἐπιταλάριος,1,0.0,96.9
φρενήρης,1,0.0,96.9
ἀπρόθυμος,1,0.0,96.91
δορίμαχος,1,0.0,96.91
ῥόθιος,1,0.0,96.91
ἐνάλιος,1,0.0,96.92
Μαρσικός,1,0.0,96.92
εὐθορύβητος,1,0.0,96.92
ψοφοδεής,1,0.0,96.93
λιμώδης,1,0.0,96.93
διάτορος,1,0.0,96.93
ἐπιμαθής,1,0.0,96.94
Μολοσσός,1,0.0,96.94
ἀδούλωτος,1,0.0,96.94
εὐγένειος,1,0.0,96.95
ἐπίγρυπος,1,0.0,96.95
εὐδιάβολος,1,0.0,96.95
συνέστιος,1,0.0,96.96
ἑός,1,0.0,96.96
πάμπολυς,1,0.0,96.96
δυσμαθής,1,0.0,96.97
σκαληνός,1,0.0,96.97
ἰσοσκελής,1,0.0,96.97
ἀφετέος,1,0.0,96.97
πλημμελής,1,0.0,96.98
τρίτατος,1,0.0,96.98
ἐρίβωλος,1,0.0,96.98
ἐπιούσης,1,0.0,96.99
γυμναστέος,1,0.0,96.99
ἐδεστέον,1,0.0,96.99
ποτέος,1,0.0,97.0
φροντιστέον,1,0.0,97.0
οὗτός,1,0.0,97.0
γέρων,1,0.0,97.01
ἐξαπατητέον,1,0.0,97.01
ὑπεικτέον,1,0.0,97.01
ἀναχωρητέον,1,0.0,97.02
λειπτέον,1,0.0,97.02
ἄσχημος,1,0.0,97.02
ἄξυλος,1,0.0,97.03
σύμμεικτος,1,0.0,97.03
ἀρχαιόπλουτος,1,0.0,97.03
ἀνεπίδικος,1,0.0,97.04
εἰσαγώγιμος,1,0.0,97.04
Εὐρωπαῖος,1,0.0,97.04
Μακεδ́νιος,1,0.0,97.05
Ἀδριανός,1,0.0,97.05
ἀνέμβατος,1,0.0,97.05
ἀοίδιμος,1,0.0,97.05
Καρδιανός,1,0.0,97.06
Σικελιώτης,1,0.0,97.06
Ἠπειρώτης,1,0.0,97.06
αἰώνιος,1,0.0,97.07
φιλοθέωρος,1,0.0,97.07
χρονικός,1,0.0,97.07
θεωρητικός,1,0.0,97.08
ἀόχλητος,1,0.0,97.08
Σικελός,1,0.0,97.08
πρωτόγονος,1,0.0,97.09
Ἰαπύγιος,1,0.0,97.09
Αὐσόνιος,1,0.0,97.09
ἑῷος,1,0.0,97.1
Ῥεάτινος,1,0.0,97.1
Κεραύνια,1,0.0,97.1
ἀρχαιοπρεπής,1,0.0,97.11
ἐξάγιστος,1,0.0,97.11
ἄβυσσος,1,0.0,97.11
ποδιαῖος,1,0.0,97.12
ἀίδρυτος,1,0.0,97.12
ἔτειος,1,0.0,97.12
δύσποτμος,1,0.0,97.12
πολύπλανος,1,0.0,97.13
ἑλώδης,1,0.0,97.13
φωνήεις,1,0.0,97.13
κανηφόρος,1,0.0,97.14
φιλοπόλεμος,1,0.0,97.14
νάτωρ,1,0.0,97.14
ἐντείχιος,1,0.0,97.15
ἀλεξητήριος,1,0.0,97.15
Πελαργικός,1,0.0,97.15
Φρυγικός,1,0.0,97.16
θεοφόρητος,1,0.0,97.16
θεσπιῳδός,1,0.0,97.16
κατάσχετος,1,0.0,97.17
ἄμνηστος,1,0.0,97.17
Λυκαῖος,1,0.0,97.17
δυσείκαστος,1,0.0,97.18
κατηρεφής,1,0.0,97.18
ἐμβύθιος,1,0.0,97.18
ἐπίσκιος,1,0.0,97.19
Φεβρουάριος,1,0.0,97.19
νηφάλιος,1,0.0,97.19
ἵππιος,1,0.0,97.2
τριστάδιος,1,0.0,97.2
καματηρός,1,0.0,97.2
Σιβύλλειος,1,0.0,97.2
πολυαρκής,1,0.0,97.21
πολυωφελής,1,0.0,97.21
ἄδενδρος,1,0.0,97.21
ὀλιγόκαρπος,1,0.0,97.22
πολύκαρπος,1,0.0,97.22
πολύδενδρος,1,0.0,97.22
πολύβοτος,1,0.0,97.23
σιτόφορος,1,0.0,97.23
τρίκαρπος,1,0.0,97.23
ἐλαιοφόρος,1,0.0,97.24
οἰνόφυτος,1,0.0,97.24
φιλάμπελος,1,0.0,97.24
αἰγινόμος,1,0.0,97.25
λειμώνιος,1,0.0,97.25
δροσερός,1,0.0,97.25
ἀγεώργητος,1,0.0,97.26
δυσπόριστος,1,0.0,97.26
εὐκατέργαστος,1,0.0,97.26
πολύγονος,1,0.0,97.27
εὔχρηστος,1,0.0,97.27
ἁρμόδιος,1,0.0,97.27
ἀνδρείκελος,1,0.0,97.28
Μάιος,1,0.0,97.28
εὑρέσιος,1,0.0,97.28
Τρίδυμος,1,0.0,97.28
ὄψιμος,1,0.0,97.29
βοάριος,1,0.0,97.29
κοινοπαθής,1,0.0,97.29
ἀσυνάλλακτος,1,0.0,97.3
μονόστολος,1,0.0,97.3
ἀτάρβητος,1,0.0,97.3
Πρίσκος,1,0.0,97.31
Κρουσαίος,1,0.0,97.31
ἰαμβεῖος,1,0.0,97.31
βύσσινος,1,0.0,97.32
ἄτιτος,1,0.0,97.32
δοιοί,1,0.0,97.32
Ἀμβρακικός,1,0.0,97.33
ἀρχαικός,1,0.0,97.33
Σαλεντῖνος,1,0.0,97.33
ἐπικουρικός,1,0.0,97.34
πύρινος,1,0.0,97.34
ὁμόσκηνος,1,0.0,97.34
χωρητέον,1,0.0,97.35
κατάθεος,1,0.0,97.35
ἀκατάγγελτος,1,0.0,97.35
διάβροχος,1,0.0,97.35
Κυλλήνις,1,0.0,97.36
Ἰδαῖος,1,0.0,97.36
ἀπόπλοος,1,0.0,97.36
ἀνέξοδος,1,0.0,97.37
ἀλληλοκτόνος,1,0.0,97.37
λόγγα,1,0.0,97.37
ἀρεστήριος,1,0.0,97.38
ἐπίτομος,1,0.0,97.38
ἄφθιτος,1,0.0,97.38
βέβηλος,1,0.0,97.39
προσήγορος,1,0.0,97.39
ὀκταέτης,1,0.0,97.39
πανοίκιος,1,0.0,97.4
τινί,1,0.0,97.4
σταθερός,1,0.0,97.4
Μεσσήνιος,1,0.0,97.41
Γεργίθιος,1,0.0,97.41
κατασκευαστός,1,0.0,97.41
ἄσβεστος,1,0.0,97.42
πρόπολος,1,0.0,97.42
ἐμβατός,1,0.0,97.42
ἀχανής,1,0.0,97.43
αὐτόροφος,1,0.0,97.43
βουκολικός,1,0.0,97.43
δέσμιος,1,0.0,97.43
αὔθαδες,1,0.0,97.44
ἀκατάπληκτος,1,0.0,97.44
κρυπτός,1,0.0,97.44
δραματικός,1,0.0,97.45
βουφορβός,1,0.0,97.45
ἐπαίτιος,1,0.0,97.45
ἀχθοφόρος,1,0.0,97.46
ὑπολιπής,1,0.0,97.46
οἴκτιστος,1,0.0,97.46
τετράποδος,1,0.0,97.47
Λύδιος,1,0.0,97.47
Γυγάδας,1,0.0,97.47
κολλητός,1,0.0,97.48
ἀθλοφόρος,1,0.0,97.48
ἔτερος,1,0.0,97.48
ζάπλουτος,1,0.0,97.49
ἀνόλβιος,1,0.0,97.49
ἄπηρος,1,0.0,97.49
κοῖος,1,0.0,97.5
ἀλλός,1,0.0,97.5
ἀπήμων,1,0.0,97.5
βιώσιμος,1,0.0,97.51
βαρυσύμφορος,1,0.0,97.51
κραταίρινος,1,0.0,97.51
ἄρνειος,1,0.0,97.51
θύσιμος,1,0.0,97.52
ἐπάργυρος,1,0.0,97.52
ἑξαπάλαιστος,1,0.0,97.52
τριπάλαιστος,1,0.0,97.53
πρόναος,1,0.0,97.53
τρίπηχυς,1,0.0,97.53
ἀτέλειος,1,0.0,97.54
ποδαβρός,1,0.0,97.54
πολυπλάνητος,1,0.0,97.54
Μακεδνός,1,0.0,97.55
πάραλος,1,0.0,97.55
κορυνηφόρος,1,0.0,97.55
θέσμιος,1,0.0,97.56
Νάξιος,1,0.0,97.56
ἀσπαστός,1,0.0,97.56
σεληναῖος,1,0.0,97.57
κακόνομος,1,0.0,97.57
ἀπρόσμικτος,1,0.0,97.57
βαλανηφάγος,1,0.0,97.58
ποσσίκροτος,1,0.0,97.58
λευρός,1,0.0,97.58
φυσίζους,1,0.0,97.58
χαλκήιος,1,0.0,97.59
ἑπτάπηχυς,1,0.0,97.59
πλαστός,1,0.0,97.59
ἀπωστός,1,0.0,97.6
Λυδικός,1,0.0,97.6
μηνοειδής,1,0.0,97.6
ἀλλόθροος,1,0.0,97.61
ἰσοπαλής,1,0.0,97.61
ἀείναος,1,0.0,97.61
ἔξοδος2,1,0.0,97.62
τριφάσιος,1,0.0,97.62
ἰθύς,1,0.0,97.62
σανδαράκινος,1,0.0,97.63
ἑτεροῖος,1,0.0,97.63
Καυκάσιος,1,0.0,97.63
ἡσύχιος,1,0.0,97.64
ἄπεδος,1,0.0,97.64
ἄελπτος,1,0.0,97.64
ἀνάρσιος,1,0.0,97.65
κακός·,1,0.0,97.65
ἄφθογγος,1,0.0,97.65
εὔτυκος,1,0.0,97.66
ἐπίπλεος,1,0.0,97.66
αὐτοχείριος,1,0.0,97.66
ἐνεός,1,0.0,97.66
ἀκανθώδης,1,0.0,97.67
χθιζός,1,0.0,97.67
θεοβλαβής,1,0.0,97.67
θυμαλγής,1,0.0,97.68
ἀνθρωποφυής,1,0.0,97.68
νόμαιος,1,0.0,97.68
κουρίδιος,1,0.0,97.69
εἰκοσαετής,1,0.0,97.69
μοιχίδιος,1,0.0,97.69
αὐχμώδης,1,0.0,97.7
Τριοπικός,1,0.0,97.7
Ὀρχομένιος,1,0.0,97.7
ἀποδάσμιος,1,0.0,97.71
Ἐπιδαύριος,1,0.0,97.71
Ἑλικών,1,0.0,97.71
Σπαρτιήτης,1,0.0,97.72
ἔλλεσχος,1,0.0,97.72
Ἄρης,1,0.0,97.72
πολιοῦχος,1,0.0,97.73
ὑπερήμισυς,1,0.0,97.73
ψευδόρκιος,1,0.0,97.73
ἑξήκόντα,1,0.0,97.74
τεσσεράκοντά,1,0.0,97.74
διάστροφος,1,0.0,97.74
τριξός,1,0.0,97.74
Κάριος,1,0.0,97.75
Καυνικός,1,0.0,97.75
Καλυνδικός,1,0.0,97.75
κεραμεικός,1,0.0,97.76
περίρροος,1,0.0,97.76
ἀντίξοος,1,0.0,97.76
μονόκωλος,1,0.0,97.77
ὀπτέον,1,0.0,97.77
τριώροφος,1,0.0,97.77
τετρώροφος,1,0.0,97.78
χαλκόπυλος,1,0.0,97.78
ἀναπαυστήριος,1,0.0,97.78
γαλαθηνός,1,0.0,97.79
ἡμιόνειος,1,0.0,97.79
τριτημόριος,1,0.0,97.79
̓Ινδικός,1,0.0,97.8
βαλανηφόρος,1,0.0,97.8
φοινικήιος,1,0.0,97.8
ποδηνεκής,1,0.0,97.81
ἐρίνεος,1,0.0,97.81
Βοιωτία,1,0.0,97.81
ἑξήκοντά,1,0.0,97.81
ἡμός,1,0.0,97.82
καλος,1,0.0,97.82
ἡμέρη,1,0.0,97.82
ἀμπέλινος,1,0.0,97.83
ἐγχειρίδιος,1,0.0,97.83
περσική,1,0.0,97.83
ἐπίκοινος,1,0.0,97.84
τριακόντορος,1,0.0,97.84
αἰνιγματώδης,1,0.0,97.84
Μηλιακός,1,0.0,97.85
νεοχμός,1,0.0,97.85
σκεπαστήριος,1,0.0,97.85
παράκρημνος,1,0.0,97.86
εὐκταῖος,1,0.0,97.86
ἀλέξανδρος,1,0.0,97.86
πτολίπορθος,1,0.0,97.87
χαλκοστέφανος,1,0.0,97.87
δυσβοήθητος,1,0.0,97.87
ἄθετος,1,0.0,97.88
ἑτερογενής,1,0.0,97.88
πεντηκοντάλιτρος,1,0.0,97.88
ὁμόφωνος,1,0.0,97.89
διετής,1,0.0,97.89
ἐντάφιος,1,0.0,97.89
Φαληρικός,1,0.0,97.89
ἀκατηγόρητος,1,0.0,97.9
Νισαῖος,1,0.0,97.9
εὔιχθυς,1,0.0,97.9
ἀνεπισήμαντος,1,0.0,97.91
ἐπιχθόνιος,1,0.0,97.91
ἀκατάπαυστος,1,0.0,97.91
ἀπόδημος,1,0.0,97.92
ἀλλοεθνής,1,0.0,97.92
κολοσσιαῖος,1,0.0,97.92
ἀπαλλότριος,1,0.0,97.93
τετραμηνιαῖος,1,0.0,97.93
ἐνάμιλλος,1,0.0,97.93
πέταλος,1,0.0,97.94
κατάκορος,1,0.0,97.94
εἰκαῖος,1,0.0,97.94
ἀσύμφωνος,1,0.0,97.95
διεξοδικός,1,0.0,97.95
ἀπερίτμητος,1,0.0,97.95
ἀλαμπής,1,0.0,97.96
Ἐσσαῖος,1,0.0,97.96
κατάκριτος,1,0.0,97.96
τεταρταῖος,1,0.0,97.97
Ἰδουμαῖος,1,0.0,97.97
αὐτόγραφος,1,0.0,97.97
πῖος,1,0.0,97.97
δυσμεταχείριστος,1,0.0,97.98
προσάρκτιος,1,0.0,97.98
ὁλόχρυσος,1,0.0,97.98
Γαδαρεύς,1,0.0,97.99
Ἀράβιος,1,0.0,97.99
κηδεμονικός,1,0.0,97.99
διάσημος,1,0.0,98.0
ἀβάσκανος,1,0.0,98.0
ἀδιάλειπτος,1,0.0,98.0
πάνουργος,1,0.0,98.01
ἐννακισχίλιοι,1,0.0,98.01
Ἀραβικός,1,0.0,98.01
ὁλόκληρος,1,0.0,98.02
δηλητήριος,1,0.0,98.02
πολυπλασίων,1,0.0,98.02
προσιτός,1,0.0,98.03
δυσερεύνητος,1,0.0,98.03
νεοσύλλεκτος,1,0.0,98.03
παντελής,1,0.0,98.04
ἀνυτικός,1,0.0,98.04
θειώδης,1,0.0,98.04
Ἀντιγόνειος,1,0.0,98.04
πετρώδης,1,0.0,98.05
ἔκλυτος,1,0.0,98.05
αὖος,1,0.0,98.05
ποδαπὸς,1,0.0,98.06
ἄκτιας,1,0.0,98.06
Ἀγρίππειος,1,0.0,98.06
ὑπόρειος,1,0.0,98.07
ἀμέτρητος,1,0.0,98.07
μεγαλόνους,1,0.0,98.07
αἴθριος,1,0.0,98.08
ναστός,1,0.0,98.08
πενταετηρικός,1,0.0,98.08
μαστοειδής,1,0.0,98.09
ἐπετήσιος,1,0.0,98.09
ξεστός,1,0.0,98.09
ἰσομήκης,1,0.0,98.1
συοτρόφος,1,0.0,98.1
ἰθυβόλος,1,0.0,98.1
ἑπτακαιδεκαετής,1,0.0,98.11
συμμέτοχος,1,0.0,98.11
ἀκαταιτίατος,1,0.0,98.11
ἀπηνής,1,0.0,98.12
πατροκτόνος,1,0.0,98.12
ὀξύρροπος,1,0.0,98.12
Αἰξωνεύς,1,0.0,98.12
ὀλίγωρος,1,0.0,98.13
πρόκριτος,1,0.0,98.13
ὑπερεξακισχίλιοι,1,0.0,98.13
ἀπόθετος,1,0.0,98.14
κυζικηνός,1,0.0,98.14
ἀμφίθυρος,1,0.0,98.14
πρόβουλος,1,0.0,98.15
δήμιος,1,0.0,98.15
Καλυδώνιος,1,0.0,98.15
Ἁλιμούσιος,1,0.0,98.16
ὕποχος,1,0.0,98.16
ἑρκεῖος,1,0.0,98.16
ἄνηβος,1,0.0,98.17
φειδωλός,1,0.0,98.17
εὐφίλητος,1,0.0,98.17
μέταυλος,1,0.0,98.18
λάλος,1,0.0,98.18
φιλόπρωτος,1,0.0,98.18
ἄσωστος,1,0.0,98.19
δυσχείρωτος,1,0.0,98.19
μετοικικός,1,0.0,98.19
ἄθικτος,1,0.0,98.2
διάπλεως,1,0.0,98.2
φίλανδρος,1,0.0,98.2
ἀπάνθρωπος,1,0.0,98.2
φιλήκους,1,0.0,98.21
ἐντευκτικός,1,0.0,98.21
ἄτρεπτος,1,0.0,98.21
Νικίειος,1,0.0,98.22
συμβιβαστικός,1,0.0,98.22
Μήλιος,1,0.0,98.22
μισάνθρωπος,1,0.0,98.23
μυστικός,1,0.0,98.23
ἀνεπιτήδευτος,1,0.0,98.23
μεθυστικός,1,0.0,98.24
ἱππαστικός,1,0.0,98.24
ὀπηδός,1,0.0,98.24
φιλοπόνηρος,1,0.0,98.25
ἄτεγκτος,1,0.0,98.25
κατάπονος,1,0.0,98.25
περίπολος,1,0.0,98.26
στατός,1,0.0,98.26
βωμολόχος,1,0.0,98.26
μαγειρικός,1,0.0,98.27
λυρικός,1,0.0,98.27
ἀνακλητικός,1,0.0,98.27
καταστατικός,1,0.0,98.27
παιδευτικός,1,0.0,98.28
Συλλανίος,1,0.0,98.28
Συλλανία,1,0.0,98.28
φλυαρώδης,1,0.0,98.29
χαῦνος,1,0.0,98.29
πρεσβυγενής,1,0.0,98.29
θεοτίμητος,1,0.0,98.3
εὐθύς,1,0.0,98.3
ἀκτήμων,1,0.0,98.3
ἰσόκληρος,1,0.0,98.31
ἀδρανής,1,0.0,98.31
ῥωπικός,1,0.0,98.31
ἀγυρτικός,1,0.0,98.32
ἀδηφάγος,1,0.0,98.32
καθημερινός,1,0.0,98.32
ἄπλουτος,1,0.0,98.33
ἄκαμπτος,1,0.0,98.33
παιδευτός,1,0.0,98.33
χρηματικός,1,0.0,98.34
μονός,1,0.0,98.34
ἀπειρόκαλος,1,0.0,98.34
φατνωματικός,1,0.0,98.35
παρορμητικός,1,0.0,98.35
γεωμετρικός,1,0.0,98.35
ἄωρος1,1,0.0,98.35
πέπειρος,1,0.0,98.36
διακορής,1,0.0,98.36
εὔτεκνος,1,0.0,98.36
καλλίκαρπος,1,0.0,98.37
ὅμαιμος,1,0.0,98.37
εὐπαγής,1,0.0,98.37
ἐπιληπτικός,1,0.0,98.38
ἄσικχος,1,0.0,98.38
μίσθιος,1,0.0,98.38
δωδεκαετής,1,0.0,98.39
αὐχμηρός,1,0.0,98.39
θερμαντικός,1,0.0,98.39
ὀγκώδης,1,0.0,98.4
πολύτροφος,1,0.0,98.4
ἄγονος,1,0.0,98.4
βραχυλόγος,1,0.0,98.41
Ἑκαταῖος,1,0.0,98.41
ἐγερτικός,1,0.0,98.41
ἐνθουσιώδης,1,0.0,98.42
ἄθρυπτος,1,0.0,98.42
ἠθοποιός,1,0.0,98.42
λίγειος,1,0.0,98.43
εὐρυάγυια,1,0.0,98.43
Καστόρειος,1,0.0,98.43
εὐσταθής,1,0.0,98.43
ἐνήλικος,1,0.0,98.44
κάρρων,1,0.0,98.44
κατάκλειστος,1,0.0,98.44
νοσερός,1,0.0,98.45
ἀσύνδηλος,1,0.0,98.45
εὐαγής,1,0.0,98.45
δεσπόσυνος,1,0.0,98.46
ἀνυστός,1,0.0,98.46
ἀπολίτευτος,1,0.0,98.46
δεκᾰτέσσᾰρες,1,0.0,98.47
πειθαρχικός,1,0.0,98.47
πειθὴνιος,1,0.0,98.47
ἀνύπαρκτος,1,0.0,98.48
μονογενής,1,0.0,98.48
ἄτεκνος,1,0.0,98.48
ἀγλευκής,1,0.0,98.49
ἀλληλοφόνοι,1,0.0,98.49
μιαιφόνος,1,0.0,98.49
ἀναγκαστέος,1,0.0,98.5
κολαστέος,1,0.0,98.5
κωλυτέον,1,0.0,98.5
ἐπιτρεπτέον,1,0.0,98.5
προστακτέον,1,0.0,98.51
ποιέω,1,0.0,98.51
χορηγικός,1,0.0,98.51
κρυφαῖος,1,0.0,98.52
ἀγχιτέρμων,1,0.0,98.52
ἔκπαγλος,1,0.0,98.52
πρόμαχος,1,0.0,98.53
ἀξιομνημόνευτος,1,0.0,98.53
σιωπηλός,1,0.0,98.53
γοργός,1,0.0,98.54
ἀνάριστος,1,0.0,98.54
περίμεστος,1,0.0,98.54
δολιχοδρόμος,1,0.0,98.55
ἑπτάκλινος,1,0.0,98.55
ἰσοφόρος,1,0.0,98.55
φιλόφρων,1,0.0,98.56
Γοργίειος,1,0.0,98.56
βαναυσικός,1,0.0,98.56
ἀναμφίλογος,1,0.0,98.57
ἀκούω,1,0.0,98.57
εὐχάριτος,1,0.0,98.57
δημηγορικός,1,0.0,98.58
εὔξεστος,1,0.0,98.58
ἀτιμάζω,1,0.0,98.58
θαλλοφόρος,1,0.0,98.58
πλαστικός,1,0.0,98.59
ζωγραφικός,1,0.0,98.59
ἀφεκτέον,1,0.0,98.59
ἔγγειος,1,0.0,98.6
ἀξιάκουστος,1,0.0,98.6
ἄπυρος,1,0.0,98.6
νευρόσπαστος,1,0.0,98.61
Φλιάσιος,1,0.0,98.61
ἐλλόγιμος,1,0.0,98.61
σωματοειδής,1,0.0,98.62
ἑκατὸν,1,0.0,98.62
ἐγκρατης,1,0.0,98.62
ἐξόφθαλμος,1,0.0,98.63
δυσαπολόγητος,1,0.0,98.63
σαρδόνιος,1,0.0,98.63
φιλόφιλος,1,0.0,98.64
ὀκνητέον,1,0.0,98.64
ἐφαρμοστέον,1,0.0,98.64
εὐλαβής,1,0.0,98.65
ἀπείρων1,1,0.0,98.65
κατάφρακτης,1,0.0,98.65
παραμήκης,1,0.0,98.66
ἐπιμήκης,1,0.0,98.66
σιτοποιικός,1,0.0,98.66
Μινώιος,1,0.0,98.66
ἑξήρης,1,0.0,98.67
δυσδιάλυτος,1,0.0,98.67
ἀδιάσπαστος,1,0.0,98.67
αἱρετέος,1,0.0,98.68
θηρευτέον,1,0.0,98.68
δεκατέτταρας,1,0.0,98.68
ἐπανοιστέον,1,0.0,98.69
δυσπροσόρμιστος,1,0.0,98.69
τρίμηνος,1,0.0,98.69
Λιλύβαιον,1,0.0,98.7
Σελινούντιος,1,0.0,98.7
δυσδιάβατος,1,0.0,98.7
συμβελής,1,0.0,98.71
πέρατος,1,0.0,98.71
ὑπερχαρής,1,0.0,98.71
μονομαχικός,1,0.0,98.72
προβραχής,1,0.0,98.72
παραπομπός,1,0.0,98.72
δείνος,1,0.0,98.73
προσάντης,1,0.0,98.73
περίτομος,1,0.0,98.73
γεωργήσιμος,1,0.0,98.73
θανάσιμος,1,0.0,98.74
ἄπαυστος,1,0.0,98.74
πολιορκητικός,1,0.0,98.74
φορός,1,0.0,98.75
ἀπαραχώρητος,1,0.0,98.75
νεοσύλλογος,1,0.0,98.75
ἄγνωστος,1,0.0,98.76
κεφάλιος,1,0.0,98.76
αἰτίος,1,0.0,98.76
δυσκατάπληκτος,1,0.0,98.77
περιλιπής,1,0.0,98.77
ἄγωνος,1,0.0,98.77
δυσέκφευκτος,1,0.0,98.78
ἀπεχθής,1,0.0,98.78
γερούσιος,1,0.0,98.78
ἐξόριστος,1,0.0,98.79
πηρός,1,0.0,98.79
Σαρδῴος,1,0.0,98.79
ἰσόκριθος,1,0.0,98.8
ὑικός,1,0.0,98.8
Τρανσαλπῖνος,1,0.0,98.8
Τρανσαλπίνος,1,0.0,98.81
Ἀδριατικός,1,0.0,98.81
μελανείμων,1,0.0,98.81
φατέος,1,0.0,98.81
ἄθραυστος,1,0.0,98.82
ὀκτακισμύριοι,1,0.0,98.82
ἑπτακισμύριοι,1,0.0,98.82
εὐπετής,1,0.0,98.83
βατώδης,1,0.0,98.83
ἀμετάθετος,1,0.0,98.83
ἀνεννόητος,1,0.0,98.84
εὔφθαρτος,1,0.0,98.84
Κελτός,1,0.0,98.84
ἀποδεικτικός,1,0.0,98.85
Ὁμαρίος,1,0.0,98.85
εὐπαρακολούθητος,1,0.0,98.85
ἀνοιστέος,1,0.0,98.86
κοινωνικός,1,0.0,98.86
Δημητριακός,1,0.0,98.86
εὐλαβητέον,1,0.0,98.87
δυσφύλακτος,1,0.0,98.87
φιλελεύθερος,1,0.0,98.87
ὁμέστιος,1,0.0,98.88
περαίτερος,1,0.0,98.88
προσαπτέος,1,0.0,98.88
ὁπλομάχος,1,0.0,98.89
ἔξοπλος,1,0.0,98.89
ἀπερίσπαστος,1,0.0,98.89
Μεγαλοπολιτικός,1,0.0,98.89
δευτεραῖος,1,0.0,98.9
προσδεκτέος,1,0.0,98.9
ἀδοξοποίητος,1,0.0,98.9
διανεμητικός,1,0.0,98.91
δυσμενικός,1,0.0,98.91
δωροφάγος,1,0.0,98.91
ἀνοίκειος,1,0.0,98.92
χειροκρατικός,1,0.0,98.92
ἀπείρητος,1,0.0,98.92
Αἰγοσθενής,1,0.0,98.93
ἀψηφοφόρητος,1,0.0,98.93
αὐτοτελής,1,0.0,98.93
τετταρασκαίδεκα,1,0.0,98.94
πενιχρός,1,0.0,98.94
γροσφοφόρος,1,0.0,98.94
περιφερής,1,0.0,98.95
τρίπεδος,1,0.0,98.95
δακτυλιαῖος,1,0.0,98.95
κυρτός,1,0.0,98.96
σίδηρος,1,0.0,98.96
παλαιστιαῖος,1,0.0,98.96
ἀγκιστρωτός,1,0.0,98.96
πτέρινος,1,0.0,98.97
πηχυαῖος,1,0.0,98.97
ἁλυσιδωτός,1,0.0,98.97
κλαδαρός,1,0.0,98.98
ὀμφαλωτός,1,0.0,98.98
βόειος,1,0.0,98.98
δύσχρηστος,1,0.0,98.99
ἀτρεμής,1,0.0,98.99
τετράπλεθρος,1,0.0,98.99
στρατοπεδευτικός,1,0.0,99.0
ἀπόλεκτος,1,0.0,99.0
ἰσόπλευρος,1,0.0,99.0
παράμηκης,1,0.0,99.01
ἕκμηνος,1,0.0,99.01
δίμηνος,1,0.0,99.01
γροσφομάχος,1,0.0,99.02
ἀδιάπτωτος,1,0.0,99.02
φοινικιοῦς,1,0.0,99.02
ἀκατάλληλος,1,0.0,99.03
πρόσπαιος,1,0.0,99.03
διαληπτέον,1,0.0,99.03
ἐκφανής,1,0.0,99.04
ἀδέσποτος,1,0.0,99.04
ἐγγαιος,1,0.0,99.04
ἀθλητικός,1,0.0,99.04
φίλαρχος,1,0.0,99.05
ἔκδοτος,1,0.0,99.05
ἀποδεκτέος,1,0.0,99.05
ἐπιβατός,1,0.0,99.06
φιλόδοξος,1,0.0,99.06
φιλάγαθος,1,0.0,99.06
παραδόσιμος,1,0.0,99.07
φιλήκοος,1,0.0,99.07
γενεαλογικός,1,0.0,99.07
πολυπράγμων,1,0.0,99.08
ἀψυχαγώγητος,1,0.0,99.08
συμβατός,1,0.0,99.08
εὐκαταγώνιστος,1,0.0,99.09
τυχικός,1,0.0,99.09
κινδυνώδης,1,0.0,99.09
ὀλιγωρητέος,1,0.0,99.1
ἰστέον,1,0.0,99.1
ζῳδιακός,1,0.0,99.1
καπνώδης,1,0.0,99.11
ἀφροντιστητέον,1,0.0,99.11
βιωτικός,1,0.0,99.11
διπλός,1,0.0,99.12
πολυπραγμονητέον,1,0.0,99.12
τινῶν,1,0.0,99.12
δαψιλός,1,0.0,99.12
εὐσύντριπτος,1,0.0,99.13
ἀκροσφαλής,1,0.0,99.13
μαθηματικός,1,0.0,99.13
παλίντροπος,1,0.0,99.14
εὐτράπελος,1,0.0,99.14
δυσθεώρητος,1,0.0,99.14
ἀνάρπαστος,1,0.0,99.15
ἀκρότομος,1,0.0,99.15
περιρρώξ,1,0.0,99.15
συνώνυμος,1,0.0,99.16
εὔγεως,1,0.0,99.16
φύξιμος,1,0.0,99.16
πρεσβευτικός,1,0.0,99.17
ὕδριος,1,0.0,99.17
καταπελτικός,1,0.0,99.17
τριακονταμναῖος,1,0.0,99.18
λιθόβολος,1,0.0,99.18
Αἰτωλικός,1,0.0,99.18
εὐπαράδεκτος,1,0.0,99.19
μεγαλόδωρος,1,0.0,99.19
Λυσιτανός,1,0.0,99.19
δημιουργικός,1,0.0,99.19
βατός,1,0.0,99.2
ἑβδομαῖος,1,0.0,99.2
ἀκλυδώνιστος,1,0.0,99.2
μεσόκοιλος,1,0.0,99.21
σπιλώδης,1,0.0,99.21
σύρροος,1,0.0,99.21
ἀχαράκωτος,1,0.0,99.22
ἀνεμπόδιστος,1,0.0,99.22
κλιμακοφόρος,1,0.0,99.22
ἐργαστικός,1,0.0,99.23
ἀξιωματικός,1,0.0,99.23
ἐγκωμιαστικός,1,0.0,99.23
ὅτι2,1,0.0,99.24
