Word,Count,Percentage of total,Cumulative percentage of total
θεόφοβος,1,0.0,97.55
βαπτύς,1,0.0,97.55
πολυμελής,1,0.0,97.55
κύκλατος,1,0.0,97.55
εὐδοκιμῴς,1,0.0,97.55
πρεσβυτέρος,1,0.0,97.55
ἔνοξος,1,0.0,97.55
Παουάγχιος,1,0.0,97.56
γεώγριος,1,0.0,97.56
πυρρομάκρειος,1,0.0,97.56
διλινός,1,0.0,97.56
πώλιμος,1,0.0,97.56
Τλωικός,1,0.0,97.56
ὁπλομάχος,1,0.0,97.56
συάγρειος,1,0.0,97.56
θρύδανος,1,0.0,97.56
Ταραντῖνος,1,0.0,97.56
ἀνεπισταθμός,1,0.0,97.56
τ́οτος,1,0.0,97.56
ἀπόφορος,1,0.0,97.56
ἐρίφειος,1,0.0,97.56
ἡμιχοεῖος,1,0.0,97.57
ἑξακοντάρουρος,1,0.0,97.57
κεραμεικός,1,0.0,97.57
λασσός,1,0.0,97.57
εἰκόσορος,1,0.0,97.57
σάτινος,1,0.0,97.57
ὥστἐ,1,0.0,97.57
ἀποδεκτός,1,0.0,97.57
Ἀρσινωτός,1,0.0,97.57
δεκαὀκτώ,1,0.0,97.57
ταρσικαρίς,1,0.0,97.57
προκείμηνος,1,0.0,97.57
δυοτρείαντος,1,0.0,97.57
σακκοπλόκος,1,0.0,97.57
βιβλιοφύλαξ,1,0.0,97.58
ἄρεστος,1,0.0,97.58
διακόσος,1,0.0,97.58
μεσίτης,1,0.0,97.58
ἐπιτιμητός,1,0.0,97.58
σποράδης,1,0.0,97.58
γνωθής,1,0.0,97.58
ἰμάτιος,1,0.0,97.58
εἰσάγως,1,0.0,97.58
ἐπαινετός,1,0.0,97.58
ἀπολαυστός,1,0.0,97.58
ἐξίτηλος,1,0.0,97.58
ζωογράφος,1,0.0,97.58
ἀροτός,1,0.0,97.58
Βειθυνιεύς,1,0.0,97.58
συνφῶνος,1,0.0,97.59
ὄλιος,1,0.0,97.59
Τραϊάνιος,1,0.0,97.59
Περσίς,1,0.0,97.59
ἀής,1,0.0,97.59
Ἀκώριος,1,0.0,97.59
χολκός,1,0.0,97.59
ὀνής,1,0.0,97.59
μέμ,1,0.0,97.59
Φιλωτέρειος,1,0.0,97.59
τήνμητερος,1,0.0,97.59
τωμάρις,1,0.0,97.59
μίκρος,1,0.0,97.59
ἵερός,1,0.0,97.59
κόμιτος,1,0.0,97.6
μάγιστερος,1,0.0,97.6
σταθερός,1,0.0,97.6
τόμιος,1,0.0,97.6
πανόσιος,1,0.0,97.6
εὐπροσδέκτης,1,0.0,97.6
Ἀρσινοειτος,1,0.0,97.6
συνγόνιος,1,0.0,97.6
δυστράπελος,1,0.0,97.6
κλαστικός,1,0.0,97.6
σημηαφόρος,1,0.0,97.6
ὀρθόγγωνος,1,0.0,97.6
ποικιλτός,1,0.0,97.6
παράλευκος,1,0.0,97.6
θεοφυλάκτός,1,0.0,97.61
ἀμμής,1,0.0,97.61
πλείωνος,1,0.0,97.61
μήτις,1,0.0,97.61
ἐπάετος,1,0.0,97.61
ἐσομενός,1,0.0,97.61
εἰλός,1,0.0,97.61
ὑπόπωλος,1,0.0,97.61
ἑρματικός,1,0.0,97.61
Ζήνιος,1,0.0,97.61
τρόποος,1,0.0,97.61
Μεσσορός,1,0.0,97.61
Πορσιερός,1,0.0,97.61
κυνηγικός,1,0.0,97.61
ἔννέα,1,0.0,97.62
Ἀνΰψιος,1,0.0,97.62
ψευδομαρτύριος,1,0.0,97.62
ἀστυνομικός,1,0.0,97.62
ἀντόφθαλμος,1,0.0,97.62
ἐφαύριος,1,0.0,97.62
παρήνγειλος,1,0.0,97.62
διδραχμαῖος,1,0.0,97.62
Προπαπποσεβάστιος,1,0.0,97.62
κάρπιος,1,0.0,97.62
νεκρηγός,1,0.0,97.62
ἔτειος,1,0.0,97.62
ἀρχιφυλακιτικός,1,0.0,97.62
σύνβολες,1,0.0,97.62
ταχεῖος,1,0.0,97.63
κλήριος,1,0.0,97.63
πολλοστός,1,0.0,97.63
πλατύσημος,1,0.0,97.63
ἀγρομυρίκινος,1,0.0,97.63
Ἡλιοπόλειτος,1,0.0,97.63
ἀρτάβιος,1,0.0,97.63
καλλοινός,1,0.0,97.63
Ἀνδρεῖος,1,0.0,97.63
νόμιος,1,0.0,97.63
σαπφείρινος,1,0.0,97.63
πωμαρικός,1,0.0,97.63
περαίτερος,1,0.0,97.63
συνπαστοφόρος,1,0.0,97.63
Αὐξισπόριος,1,0.0,97.64
ἀλαογράφητος,1,0.0,97.64
τρισχείλιοι,1,0.0,97.64
παράκλητος,1,0.0,97.64
μηχάνιος,1,0.0,97.64
Βάκχειος,1,0.0,97.64
τετρωβόλιος,1,0.0,97.64
ἀνάδοτος,1,0.0,97.64
τετραχοινίκειος,1,0.0,97.64
τροχωτός,1,0.0,97.64
ξοιτικός,1,0.0,97.64
νεκρικός,1,0.0,97.64
ἀμάντευτος,1,0.0,97.64
ποδήρης,1,0.0,97.64
Τερμουθιακός,1,0.0,97.64
πατριμουναλίων,1,0.0,97.65
καλίκιος,1,0.0,97.65
ζυμίτης,1,0.0,97.65
επιφανής,1,0.0,97.65
Βρούντιος,1,0.0,97.65
Σάχαρος,1,0.0,97.65
Νούμμιος,1,0.0,97.65
Ἀμαθιάρος,1,0.0,97.65
Μόκειμος,1,0.0,97.65
ἰσίειος,1,0.0,97.65
ἥς,1,0.0,97.65
ἐνέστωτος,1,0.0,97.65
ἀργαλεῖος,1,0.0,97.65
χααλχός,1,0.0,97.65
κυριεύς,1,0.0,97.66
διατακτός,1,0.0,97.66
Κυντιανός,1,0.0,97.66
πικός,1,0.0,97.66
παραδεχώμ,1,0.0,97.66
ἱματιοπωλικός,1,0.0,97.66
ἐπίτομος,1,0.0,97.66
αὔθωρος,1,0.0,97.66
ἐξοῦτος,1,0.0,97.66
ὀψαιός,1,0.0,97.66
καυσώδης,1,0.0,97.66
διμηνιαῖος,1,0.0,97.66
ἀπαράδοτος,1,0.0,97.66
εὐδιάφθορος,1,0.0,97.66
καθημέριος,1,0.0,97.67
ὑπηρετής,1,0.0,97.67
Ἀρσεινοΐτος,1,0.0,97.67
συνγραφικός,1,0.0,97.67
τόνμ,1,0.0,97.67
παρενθυμηθός,1,0.0,97.67
ἀληθινόπινος,1,0.0,97.67
πυργομαγδῶλος,1,0.0,97.67
ἐνενηκοστόεκτος,1,0.0,97.67
Ἀζζαῖος,1,0.0,97.67
Ζεβίδιος,1,0.0,97.67
Εἰταλικός,1,0.0,97.67
ὀξονάριος,1,0.0,97.67
κίνητος,1,0.0,97.67
πληρωτέον,1,0.0,97.68
θυρρουρός,1,0.0,97.68
κηρύκειος,1,0.0,97.68
20ἐπιστολός,1,0.0,97.68
περικαλλής,1,0.0,97.68
ἀχύριος,1,0.0,97.68
θεριστικός,1,0.0,97.68
Θεοξένειος,1,0.0,97.68
Ἑλληνίς,1,0.0,97.68
Πλωτίνιος,1,0.0,97.68
πυρινός,1,0.0,97.68
ὑπερκάθαρες,1,0.0,97.68
Πλωτείνιος,1,0.0,97.68
πτεροφόρος,1,0.0,97.68
ὐπόκλαστος,1,0.0,97.69
ἵδιος,1,0.0,97.69
δέκαδος,1,0.0,97.69
χόνος,1,0.0,97.69
κωνικός,1,0.0,97.69
χειρόβιος,1,0.0,97.69
Ἀντινοΐς,1,0.0,97.69
Καλειτέκνειος,1,0.0,97.69
ἀμεριμνικός,1,0.0,97.69
περαῖος,1,0.0,97.69
ἄφρων,1,0.0,97.69
Παλατῖνος,1,0.0,97.69
πλεονέκτης,1,0.0,97.69
εἰδέος,1,0.0,97.69
δικρανισθής,1,0.0,97.7
ἰδιόχρεος,1,0.0,97.7
Αὐξιμητορειος,1,0.0,97.7
κοκκινός,1,0.0,97.7
Μηδίσκιος,1,0.0,97.7
ἀδιάγραφος,1,0.0,97.7
ἀπρόσθετος,1,0.0,97.7
δητάριος,1,0.0,97.7
ἰδυογράφος,1,0.0,97.7
Γεωργιος,1,0.0,97.7
ἔγγυιος,1,0.0,97.7
ἄπεσχος,1,0.0,97.7
Λόφιος,1,0.0,97.7
κλέος,1,0.0,97.7
ἐκατοντάρουρος,1,0.0,97.7
μῶμος,1,0.0,97.71
φώριος,1,0.0,97.71
ὁρκός,1,0.0,97.71
Βηθφουραιος,1,0.0,97.71
Φουρηνός,1,0.0,97.71
Οὐίριος,1,0.0,97.71
κτιστός,1,0.0,97.71
Ὡρουώνχιος,1,0.0,97.71
Ψιμανωβτ,1,0.0,97.71
Ψούκειος,1,0.0,97.71
πρέσβυυ,1,0.0,97.71
ἑνδεκάμετρος,1,0.0,97.71
ἀρτιστερός,1,0.0,97.71
μυροπωλικός,1,0.0,97.71
Κουρήνιος,1,0.0,97.72
Τκύσιος,1,0.0,97.72
εὐπόρος,1,0.0,97.72
χώρανα,1,0.0,97.72
ἀπήλιωτος,1,0.0,97.72
ἀποστής,1,0.0,97.72
οὐδεάς,1,0.0,97.72
κανθήλειος,1,0.0,97.72
τριακονταέξ,1,0.0,97.72
καψικός,1,0.0,97.72
Σινταφός,1,0.0,97.72
παρόρειος,1,0.0,97.72
ἀδεφός,1,0.0,97.72
ἀργαλύς,1,0.0,97.72
παννύχιος,1,0.0,97.73
νήδυμος,1,0.0,97.73
Μετάνοιος,1,0.0,97.73
τρισάθλιος,1,0.0,97.73
φοροτελής,1,0.0,97.73
ἐνδογενικός,1,0.0,97.73
Ἄσιος,1,0.0,97.73
Κόμιτος,1,0.0,97.73
Μονεχθός,1,0.0,97.73
θρυΐς,1,0.0,97.73
Τεσαύριος,1,0.0,97.73
Ψαυμάς,1,0.0,97.73
Φαλιλάς,1,0.0,97.73
ἀναπαίτητος,1,0.0,97.73
ἑκατονεικοστός,1,0.0,97.74
ἐνκάτοικος,1,0.0,97.74
πελμάτιος,1,0.0,97.74
Ἀντινοϊτικός,1,0.0,97.74
Ῥωδός,1,0.0,97.74
διαιρετός,1,0.0,97.74
μέγαλος,1,0.0,97.74
δημό̣ιος,1,0.0,97.74
στίππειος,1,0.0,97.74
διαγραφός,1,0.0,97.74
ποῦτος,1,0.0,97.74
ἥστις,1,0.0,97.74
τρῖος,1,0.0,97.74
ἀμυγδάλινος,1,0.0,97.74
χαλκωμᾶτος,1,0.0,97.75
πεντηκοντατέσσαρες,1,0.0,97.75
προκείμενος,1,0.0,97.75
Τζηράς,1,0.0,97.75
ἀμετάσμενος,1,0.0,97.75
εὔδοκιμος,1,0.0,97.75
κορασινός,1,0.0,97.75
γυμναστικός,1,0.0,97.75
Εἰσής,1,0.0,97.75
ἔνφυτος,1,0.0,97.75
εἰκοσιπενταετής,1,0.0,97.75
Γερμάνιος,1,0.0,97.75
νειλιαῖος,1,0.0,97.75
εἰκοσιτέσσαρ,1,0.0,97.75
εὐάξιος,1,0.0,97.76
ὁμούσιος,1,0.0,97.76
πρακτόριος,1,0.0,97.76
ὑδραντικός,1,0.0,97.76
προστίμος,1,0.0,97.76
βουλετής,1,0.0,97.76
χορτόκοπος,1,0.0,97.76
ἀνεπίβλητος,1,0.0,97.76
ἀθόρυβος,1,0.0,97.76
πρίνκιπος,1,0.0,97.76
δεδανείκυιος,1,0.0,97.76
ἑζηκονταεπτά,1,0.0,97.76
τεσσαρεακονταέξ,1,0.0,97.76
ἐφήβειος,1,0.0,97.76
πριουάτδιος,1,0.0,97.76
πριουᾶτος,1,0.0,97.77
νήστιμος,1,0.0,97.77
ἔλατος,1,0.0,97.77
τῃ,1,0.0,97.77
Βαχχίας,1,0.0,97.77
Ταρσικάριος,1,0.0,97.77
ἀνυπόγραφος,1,0.0,97.77
ἡμίξηρος,1,0.0,97.77
ὑπερηφανής,1,0.0,97.77
λέγιωνος,1,0.0,97.77
ὁλομερής,1,0.0,97.77
δευτέρος,1,0.0,97.77
Πυρραῖος,1,0.0,97.77
ἑνδέκα,1,0.0,97.77
φερνής,1,0.0,97.78
ἀρακικός,1,0.0,97.78
ἄτοιμοτηρ,1,0.0,97.78
τοσο͂τος,1,0.0,97.78
οὐδάμινος,1,0.0,97.78
ἐννεάπηχυς,1,0.0,97.78
ειός,1,0.0,97.78
πρινκιπάλιος,1,0.0,97.78
πειθός,1,0.0,97.78
φορμάριος,1,0.0,97.78
ἐπιλήνιος,1,0.0,97.78
5πλεῖ?,1,0.0,97.78
ἑνδάκατος,1,0.0,97.78
Βουβαστιακός,1,0.0,97.78
μεικρός,1,0.0,97.79
δίστιχος,1,0.0,97.79
αὐτόχθονος,1,0.0,97.79
ἐντόσδε,1,0.0,97.79
Ἀλινός,1,0.0,97.79
φιλόστοργος,1,0.0,97.79
ἑξακόςιος,1,0.0,97.79
ἑκτακόσιος,1,0.0,97.79
Ἀλαξάνδρειος,1,0.0,97.79
κτηνοφόρος,1,0.0,97.79
ὀκτάτομος,1,0.0,97.79
Φβ́ς,1,0.0,97.79
πεντηκοντάπους,1,0.0,97.79
ὀρνυθάριος,1,0.0,97.79
φαιλώνιος,1,0.0,97.8
σείτιος,1,0.0,97.8
ἄγευστος,1,0.0,97.8
Παυειτής,1,0.0,97.8
Πακῆβκις,1,0.0,97.8
ὀγηδοήκοντα,1,0.0,97.8
ἐκπρόσωπος,1,0.0,97.8
μελιτόχροος,1,0.0,97.8
συμβής,1,0.0,97.8
ἐγκαίριος,1,0.0,97.8
συλλιτουργός,1,0.0,97.8
ὀκτός,1,0.0,97.8
ὐμ́ος,1,0.0,97.8
ὡμολογής,1,0.0,97.8
μάργαριτος,1,0.0,97.81
ἀσκωληκόβρωτος,1,0.0,97.81
Θαγρος,1,0.0,97.81
ταριχοπωλικός,1,0.0,97.81
ἀργάριος,1,0.0,97.81
ἀπαράλυτος,1,0.0,97.81
ζωός,1,0.0,97.81
Ἀντωινοής,1,0.0,97.81
παντόμορφος,1,0.0,97.81
μελάνχροος,1,0.0,97.81
μόνογραρος,1,0.0,97.81
ὑποφάλακρος,1,0.0,97.81
τετράχους,1,0.0,97.81
κάταβαλος,1,0.0,97.81
ουετρανός,1,0.0,97.82
κραναίνος,1,0.0,97.82
ἄγρυπνος,1,0.0,97.82
παράπας,1,0.0,97.82
σωμφιακός,1,0.0,97.82
λιπάριοι,1,0.0,97.82
χυθρός,1,0.0,97.82
φολλερός,1,0.0,97.82
ὀκτωξεστιαῖος,1,0.0,97.82
γένηματος,1,0.0,97.82
Ἑριεύς,1,0.0,97.82
κάσσαμος,1,0.0,97.82
κρητικός,1,0.0,97.82
ξυλοκασ́σιοι,1,0.0,97.82
μάυρος,1,0.0,97.82
ἔγκλειστος,1,0.0,97.83
ἐμπροστός,1,0.0,97.83
Πσετεώνιος,1,0.0,97.83
Ἀπολλοδώνιος,1,0.0,97.83
τρίπους,1,0.0,97.83
φοροῦντης,1,0.0,97.83
συμμαχικός,1,0.0,97.83
ἀρχιυπήρετος,1,0.0,97.83
βασλικός,1,0.0,97.83
καραλώμ,1,0.0,97.83
Καλαγής,1,0.0,97.83
δυσφύλακτος,1,0.0,97.83
ἀξιάγαστος,1,0.0,97.83
ἀχείρωτος,1,0.0,97.83
κυριετικός,1,0.0,97.84
συμβροχικός,1,0.0,97.84
κονχιστός,1,0.0,97.84
ἀμέτρητος,1,0.0,97.84
λαμπροτάτος,1,0.0,97.84
ἐνώτις,1,0.0,97.84
μεθ̓ἕτερος,1,0.0,97.84
κρειθός,1,0.0,97.84
ἐστινσπόρος,1,0.0,97.84
γείτονεςΕλαζαρος,1,0.0,97.84
Ἰουουέντιος,1,0.0,97.84
Νηράτιος,1,0.0,97.84
Νοουέμβριος,1,0.0,97.84
Αββαιδαιαδυσμός,1,0.0,97.84
ἀνατολῶνΣαμμωυος,1,0.0,97.85
εἰςτός,1,0.0,97.85
Μαωζηνός,1,0.0,97.85
Ιησους,1,0.0,97.85
ἀξιόχρεος,1,0.0,97.85
δἰαὐτός,1,0.0,97.85
τεσερεσκαιδέκατος,1,0.0,97.85
ἥμυσυς,1,0.0,97.85
δοκιμαστός,1,0.0,97.85
χερσάρακος,1,0.0,97.85
ὑποδίφθερος,1,0.0,97.85
ἱππιατρικός,1,0.0,97.85
Φρύγιος,1,0.0,97.85
ἑξάδραχμος,1,0.0,97.85
συκαμινοακάνθινος,1,0.0,97.86
μενέλαος,1,0.0,97.86
ἰθαγενής,1,0.0,97.86
μαρτύτιος,1,0.0,97.86
Μάρτυρος,1,0.0,97.86
ἱνδικτίων,1,0.0,97.86
Καλόνηρος,1,0.0,97.86
ἀλοπάκιος,1,0.0,97.86
Μεσουρός,1,0.0,97.86
τέσσρες,1,0.0,97.86
Δήλιος,1,0.0,97.86
εἶλος,1,0.0,97.86
πρημικήριος,1,0.0,97.86
Εὐλογητός,1,0.0,97.86
μολίβειος,1,0.0,97.87
ἱπποΐατρος,1,0.0,97.87
κουινταρήσιος,1,0.0,97.87
ἐφέσιοι,1,0.0,97.87
συκοντάρριος,1,0.0,97.87
χάλκεινος,1,0.0,97.87
ἱππήλατος,1,0.0,97.87
κυντανήσιος,1,0.0,97.87
κόυιντανος,1,0.0,97.87
οἱός,1,0.0,97.87
νής,1,0.0,97.87
τέσαρες,1,0.0,97.87
κίβιος,1,0.0,97.87
παράχρημος,1,0.0,97.87
πρόσοπος,1,0.0,97.88
Ἰτυραῖος,1,0.0,97.88
ταλάντος,1,0.0,97.88
ταχινός,1,0.0,97.88
ταπιδυφαντικός,1,0.0,97.88
ινδικτίων,1,0.0,97.88
φρουμεντάκριος,1,0.0,97.88
ὑφαντικός,1,0.0,97.88
πρωτοανάγνωστος,1,0.0,97.88
νεφορσήτης,1,0.0,97.88
Ἀβανάτιος,1,0.0,97.88
ναύβι,1,0.0,97.88
βούβαστος,1,0.0,97.88
πραγματαῖος,1,0.0,97.88
ἀπάιτος,1,0.0,97.89
ἀμβλύς,1,0.0,97.89
ἀναγωγός,1,0.0,97.89
Ἐρμουπολίτης,1,0.0,97.89
στατίων,1,0.0,97.89
Ἠράκλειος,1,0.0,97.89
οἰκτρός,1,0.0,97.89
ἐπικατάρατος,1,0.0,97.89
θεοχόλητος,1,0.0,97.89
Μαυρετανός,1,0.0,97.89
Νησιωτικός,1,0.0,97.89
πτίος,1,0.0,97.89
ρατικός,1,0.0,97.89
Κλιβανάριος,1,0.0,97.89
ξέστιοι,1,0.0,97.89
κάσος,1,0.0,97.9
ἑξκαιδέκατόν,1,0.0,97.9
τίρων,1,0.0,97.9
Τάλε,1,0.0,97.9
θαυστός,1,0.0,97.9
ζητητέος,1,0.0,97.9
καταβέβληξ,1,0.0,97.9
τρισκατάρατος,1,0.0,97.9
κερατουργός,1,0.0,97.9
Κερκεός,1,0.0,97.9
πρωτοσυμβοῦλος,1,0.0,97.9
κελευός,1,0.0,97.9
Καλατής,1,0.0,97.9
ἐναετής,1,0.0,97.9
ἀνηνκαῖος,1,0.0,97.91
ἀνεπίβατος,1,0.0,97.91
Ἀρσινοϊκός,1,0.0,97.91
Καλέσιος,1,0.0,97.91
Χηνοβοσχῖος,1,0.0,97.91
παρῶν,1,0.0,97.91
τετράθυρος,1,0.0,97.91
κέλος,1,0.0,97.91
ἀμμόχρωμος,1,0.0,97.91
περιστεροποῦλλος,1,0.0,97.91
Φέντεμιν,1,0.0,97.91
ἱεροεθνής,1,0.0,97.91
πεντεκόσιοι,1,0.0,97.91
μυλοκοπικός,1,0.0,97.91
τρ́τος,1,0.0,97.92
ψιάθεος,1,0.0,97.92
μέγαλειοτος,1,0.0,97.92
ἐπερχοντός,1,0.0,97.92
Ἀλλαγός,1,0.0,97.92
ὄφθαλμος,1,0.0,97.92
χλορός,1,0.0,97.92
νεφερσάς,1,0.0,97.92
ὁλογράφος,1,0.0,97.92
Παπαΐτης,1,0.0,97.92
Ερως,1,0.0,97.92
πεκτός,1,0.0,97.92
Σῶβτις,1,0.0,97.92
Ἀσταρταῖος,1,0.0,97.92
Νεχθηίς,1,0.0,97.93
Ἡρένιος,1,0.0,97.93
Θεοδοσιουπολίτης,1,0.0,97.93
Βορρινός,1,0.0,97.93
ὑπόγρυπος,1,0.0,97.93
μαῦρος,1,0.0,97.93
φρυατικός,1,0.0,97.93
παππῴος,1,0.0,97.93
ἄγρος,1,0.0,97.93
κογκυλίδιος,1,0.0,97.93
κύρριος,1,0.0,97.93
δωδεκάτροχος,1,0.0,97.93
τετράτροχος,1,0.0,97.93
δίμυρος,1,0.0,97.93
κομονοπλάρις,1,0.0,97.94
Κομπας,1,0.0,97.94
Ἰούλις,1,0.0,97.94
ἀμετεώριστος,1,0.0,97.94
οἶος,1,0.0,97.94
Ἠταλικός,1,0.0,97.94
Ἰταλκός,1,0.0,97.94
τμοναχός,1,0.0,97.94
εἰνδικτίων,1,0.0,97.94
Σάχειος,1,0.0,97.94
κεντουρίων,1,0.0,97.94
ῥυπήρα,1,0.0,97.94
τέσαρές,1,0.0,97.94
μεσσίκιος,1,0.0,97.94
Σεξτίλιος,1,0.0,97.95
ἁλίσπαρτος,1,0.0,97.95
ῥατίων,1,0.0,97.95
ἀνεμέσητος,1,0.0,97.95
Ψενμάς,1,0.0,97.95
αγαθήμερος,1,0.0,97.95
ἐγκοίλιος,1,0.0,97.95
ὑλαῖος,1,0.0,97.95
Ψενπλήνιος,1,0.0,97.95
δαπανής,1,0.0,97.95
σφυρόκοπος,1,0.0,97.95
σκληρουργικός,1,0.0,97.95
ἐρωτής,1,0.0,97.95
ξυλοκρουστός,1,0.0,97.95
καμήλειος,1,0.0,97.95
κομμεᾶτος,1,0.0,97.96
πίστρινος,1,0.0,97.96
μώσθιοι,1,0.0,97.96
Εἴλιθυιος,1,0.0,97.96
μεντήκοντα,1,0.0,97.96
κρόμ,1,0.0,97.96
Κλασσικός,1,0.0,97.96
δρομηδάριος,1,0.0,97.96
φεουχικός,1,0.0,97.96
ἐρεούξυλος,1,0.0,97.96
λαχανοσπέρμος,1,0.0,97.96
ἀκέντητος,1,0.0,97.96
πλῦος,1,0.0,97.96
καίἀσκυλτος,1,0.0,97.96
μήπο,1,0.0,97.97
θρός,1,0.0,97.97
πλρο͂ς,1,0.0,97.97
δουπλεικάρειος,1,0.0,97.97
χαλκεῖνος,1,0.0,97.97
ἀστέριος,1,0.0,97.97
ἡμικύβιος,1,0.0,97.97
Πτολεμαιτικός,1,0.0,97.97
ἀναλογής,1,0.0,97.97
Πηχος,1,0.0,97.97
δημοσιός,1,0.0,97.97
συνδουπλικάριος,1,0.0,97.97
πρειστός,1,0.0,97.97
πλάτεος,1,0.0,97.97
εἴργ,1,0.0,97.98
κουνδουκτορικός,1,0.0,97.98
ναυαρχικός,1,0.0,97.98
προκείτης,1,0.0,97.98
καδελόριος,1,0.0,97.98
χώματικός,1,0.0,97.98
εὔζηλος,1,0.0,97.98
ὁλοχάλκινος,1,0.0,97.98
δεύτεροος,1,0.0,97.98
ἀνέχυρος,1,0.0,97.98
Ἰνδικός,1,0.0,97.98
σησός,1,0.0,97.98
τρεικότυλος,1,0.0,97.98
πλῖστος,1,0.0,97.98
τείμιωτψατος,1,0.0,97.99
κύρειος,1,0.0,97.99
Φαμενωθ,1,0.0,97.99
Ἐπειφ,1,0.0,97.99
ταῦτος,1,0.0,97.99
συγγείτνιος,1,0.0,97.99
καθαρπ́ς,1,0.0,97.99
τετράσχοινος,1,0.0,97.99
ἥμισος,1,0.0,97.99
σιλίκνιος,1,0.0,97.99
Δαδβακανράς,1,0.0,97.99
Γανζακός,1,0.0,97.99
συνέγδοτος,1,0.0,97.99
ἔνβαθρος,1,0.0,97.99
τένακος,1,0.0,98.0
ἀπόκενος,1,0.0,98.0
δέκαδυο,1,0.0,98.0
δέκαεξ,1,0.0,98.0
ἀγαῖος,1,0.0,98.0
Πέφιος,1,0.0,98.0
ἐλαιοχρίστιος,1,0.0,98.0
χορτοπάτητος,1,0.0,98.0
ἡμερός,1,0.0,98.0
μούθιος,1,0.0,98.0
ἀμιναῖος,1,0.0,98.0
γ́,1,0.0,98.0
κύανος,1,0.0,98.0
Ὑδρεύμας,1,0.0,98.0
μεγάκοιλος,1,0.0,98.01
ἄστικτος,1,0.0,98.01
ὀγδοός,1,0.0,98.01
πτολειμαικός,1,0.0,98.01
φιλύρινος,1,0.0,98.01
Αὐθερος,1,0.0,98.01
ὁμοίω̣,1,0.0,98.01
Πεταρπαήσιος,1,0.0,98.01
Λέπειος,1,0.0,98.01
βούχιος,1,0.0,98.01
δεκατέσσαρας,1,0.0,98.01
ἄφετος,1,0.0,98.01
ζῶος,1,0.0,98.01
πουερενπβηκός,1,0.0,98.01
ἕξηκο,1,0.0,98.01
Κεστιανός,1,0.0,98.02
δούπλικαριος,1,0.0,98.02
ἰχθυοφόρος,1,0.0,98.02
ἐνεστό,1,0.0,98.02
ἐριέρεος,1,0.0,98.02
τρεισχίλιοι,1,0.0,98.02
ὄρυβος,1,0.0,98.02
ἀθλητός,1,0.0,98.02
ἑβδομηκονταπέντε,1,0.0,98.02
σεβᾶσς,1,0.0,98.02
δύσβατος,1,0.0,98.02
πόβλικος,1,0.0,98.02
Τιτύσηνος,1,0.0,98.02
Προκλιανός,1,0.0,98.02
Ἀρουντειανός,1,0.0,98.03
δουπλικάρειος,1,0.0,98.03
βούρδων,1,0.0,98.03
μένιος,1,0.0,98.03
τριώβο,1,0.0,98.03
ἐπιμελετής,1,0.0,98.03
κυνήψιος,1,0.0,98.03
οὐεσπασιανός,1,0.0,98.03
υι9ός,1,0.0,98.03
ὄβολος,1,0.0,98.03
νοῦμος,1,0.0,98.03
Φοινικός,1,0.0,98.03
Ἀρρουντιανός,1,0.0,98.03
Φροούριος,1,0.0,98.03
Γωρδιενός,1,0.0,98.04
ὄνομοτ,1,0.0,98.04
Πεντακώμιος,1,0.0,98.04
μερισυός,1,0.0,98.04
Μεσοβός,1,0.0,98.04
βολυμός,1,0.0,98.04
οὐεστιγάτιος,1,0.0,98.04
σόυκεσσορος,1,0.0,98.04
Παχός,1,0.0,98.04
λογαῖος,1,0.0,98.04
Λαδικηνός,1,0.0,98.04
φροντίτος,1,0.0,98.04
Χαπογχώνσιος,1,0.0,98.04
ἀριθμής,1,0.0,98.04
ἐρρωσθός,1,0.0,98.05
γέουχος,1,0.0,98.05
Ψάις,1,0.0,98.05
ὀκσσώ,1,0.0,98.05
κριθής,1,0.0,98.05
ἀλικός,1,0.0,98.05
Ἱκκιήν,1,0.0,98.05
ἠπτικός,1,0.0,98.05
Φαώφ,1,0.0,98.05
τριτίπιθος,1,0.0,98.05
λαχανηρός,1,0.0,98.05
ἐφόριος,1,0.0,98.05
Τατρίφις,1,0.0,98.05
πρέςβυς,1,0.0,98.05
Νησός,1,0.0,98.06
γυνήΠεκυς,1,0.0,98.06
σίτ,1,0.0,98.06
σιγνίφερος,1,0.0,98.06
δύσωνος,1,0.0,98.06
τρίβουνος,1,0.0,98.06
χερσόθρυιος,1,0.0,98.06
Οὔφιος,1,0.0,98.06
χύριος,1,0.0,98.06
ἐνλείμματος,1,0.0,98.06
τρίρος,1,0.0,98.06
ἐξαμηνιαῖος,1,0.0,98.06
είς,1,0.0,98.06
θινεσέπτις,1,0.0,98.06
χαλκούς,1,0.0,98.07
πασαθφόρος,1,0.0,98.07
Καισάρηος,1,0.0,98.07
φοίνιος,1,0.0,98.07
ἀδμπελίτιος,1,0.0,98.07
συναπέσχ,1,0.0,98.07
ἐποιῆσος,1,0.0,98.07
πρακτώριος,1,0.0,98.07
ῤυπαρός,1,0.0,98.07
ὀνόμταος,1,0.0,98.07
Ὤφιηυς,1,0.0,98.07
Κεαμαῖος,1,0.0,98.07
ὄγοος,1,0.0,98.07
ἐπίσακτος,1,0.0,98.07
θηααυρός,1,0.0,98.07
καθοσιώμενος,1,0.0,98.08
ἀγρεῖος,1,0.0,98.08
άπιος,1,0.0,98.08
ῤαφάνινος,1,0.0,98.08
