Word,Count,Percentage of total,Cumulative percentage of total
χαροπός,3,0.01,88.86
ἄωρος,3,0.01,88.87
ἄναλτος,3,0.01,88.88
ἀπήμαντος,3,0.01,88.89
βρότεος,3,0.01,88.9
ἔμπαιος,3,0.01,88.91
παιδνός,3,0.01,88.91
πλαγκτός,3,0.01,88.92
γέρων,3,0.01,88.93
ἀτέραμνος,3,0.01,88.94
ἐκτελής,3,0.01,88.95
ἀνίερος,3,0.01,88.96
ἄκραντος,3,0.01,88.97
φρυκτός,3,0.01,88.97
βέλτιστος,3,0.01,88.98
δικηφόρος,3,0.01,88.99
ἀγέλαστος,3,0.01,89.0
σύγγονος,3,0.01,89.01
ἐπίσσυτος,3,0.01,89.02
εὐθαρσής,3,0.01,89.02
ἐπάργεμος,3,0.01,89.03
μητροκτόνος,3,0.01,89.04
λυμαντήριος,3,0.01,89.05
ἀνελεύθερος,3,0.01,89.06
ἐφήμερος,3,0.01,89.07
ὑπεύθυνος,3,0.01,89.07
πύρπνοος,3,0.01,89.08
ἀσθενής,3,0.01,89.09
βορός,3,0.01,89.1
εὔποτος,3,0.01,89.11
ἀνήμερος,3,0.01,89.12
ἐχθρόξενος,3,0.01,89.13
Κίσσιος,3,0.01,89.13
τοξόδαμνος,3,0.01,89.14
Αἰγυπτογενής,3,0.01,89.15
̓ὠγύγιος,3,0.01,89.16
παμμιγής,3,0.01,89.17
ἐχυρός,3,0.01,89.18
Ἀσίς,3,0.01,89.18
περσικός,3,0.01,89.19
Ἑλληνικός,3,0.01,89.2
δύσχιμος,3,0.01,89.21
δεσπόσυνος,3,0.01,89.22
γάποτος,3,0.01,89.23
ἄκακος,3,0.01,89.24
ἄμεμπτος,3,0.01,89.24
γηραιός,3,0.01,89.25
μετάκοινος,3,0.01,89.26
σπαρτός,3,0.01,89.27
ἄμομφος,3,0.01,89.28
βροτοφθόρος,3,0.01,89.29
γαμήλιος,3,0.01,89.29
ἀστικός,3,0.01,89.3
πολιοῦχος,3,0.01,89.31
παντοδαπός,3,0.01,89.32
χαλκήλατος,3,0.01,89.33
πάντολμος,3,0.01,89.34
ἄβυσσος,3,0.01,89.34
πανάθλιος,3,0.01,89.35
δύστονος,3,0.01,89.36
τομαῖος,3,0.01,89.37
πρόπολος,3,0.01,89.38
ἔνδημος,3,0.01,89.39
ποδαπός,3,0.01,89.4
χρυσοστέφανος,3,0.01,89.4
βησσήεις,3,0.01,89.41
ἄπλητος,3,0.01,89.42
ῥοδόπηχυς,3,0.01,89.43
φατειός,3,0.01,89.44
ἐρίκτυπος,3,0.01,89.45
κουροτρόφος,3,0.01,89.45
σύμφορος,3,0.01,89.46
δωροφάγος,3,0.01,89.47
πολύξενος,3,0.01,89.48
ἀνδρογόνος,3,0.01,89.49
εὔτυκος,3,0.01,89.5
Πολυσημάντωρ,3,0.01,89.51
ὡρηφόρος,3,0.01,89.51
ἀγλαόδωρος,3,0.01,89.52
θεμιστοπόλος,3,0.01,89.53
καλλιστέφανος,3,0.01,89.54
λεκτός,2,0.01,89.54
ἔγκαρπος,2,0.01,89.55
ἄγονος,2,0.01,89.56
ἔμπειρος,2,0.01,89.56
ἄγνωστος,2,0.01,89.57
πολυστεφής,2,0.01,89.57
πάγκαρπος,2,0.01,89.58
δυστέκμαρτος,2,0.01,89.58
Δήλιος,2,0.01,89.59
ἐκτόπιος,2,0.01,89.6
θανατηφόρος,2,0.01,89.6
ἔπουρος,2,0.01,89.61
ὁμόστολος,2,0.01,89.61
ἀστεργής,2,0.01,89.62
Λαβδάκειος,2,0.01,89.62
πηρός,2,0.01,89.63
γνωστός,2,0.01,89.63
πολύζηλος,2,0.01,89.64
δωρητός,2,0.01,89.65
Λαίειος,2,0.01,89.65
σθεναρός,2,0.01,89.66
συνετός,2,0.01,89.66
ἄλυπος,2,0.01,89.67
ἀρκτέος,2,0.01,89.67
ἐναγής,2,0.01,89.68
εὔπομπος,2,0.01,89.69
σύντομος,2,0.01,89.69
ἄβατος,2,0.01,89.7
ἐνθύμιος,2,0.01,89.7
πλαστός,2,0.01,89.71
πωλικός,2,0.01,89.71
ἐπίκαιρος,2,0.01,89.72
χρήσιμος,2,0.01,89.72
ἄσεπτος,2,0.01,89.73
ἔννους,2,0.01,89.74
θεμιτός,2,0.01,89.74
ἀρεστός,2,0.01,89.75
σύναυλος,2,0.01,89.75
πρόσχωρος,2,0.01,89.76
ὅλος,2,0.01,89.76
ἀκουστέον,2,0.01,89.77
πατροκτόνος,2,0.01,89.78
ἄφατος,2,0.01,89.78
μονάς,2,0.01,89.79
παντλήμων,2,0.01,89.79
φυτουργός,2,0.01,89.8
ἀνδρεῖος,2,0.01,89.8
ἔκτοπος,2,0.01,89.81
ὑπερτελής,2,0.01,89.81
πανδάκρυτος,2,0.01,89.82
ἀμφινεικής,2,0.01,89.83
Καδμογενής,2,0.01,89.83
ἀνάλγητος,2,0.01,89.84
μελλόνυμφος,2,0.01,89.84
ἐλαφηβόλος,2,0.01,89.85
ἀμφίπυρος,2,0.01,89.85
χαρτός,2,0.01,89.86
Κηναῖος,2,0.01,89.87
πάνδικος,2,0.01,89.87
ἄοικος,2,0.01,89.88
ἐξαρκής,2,0.01,89.88
κρύφιος,2,0.01,89.89
ὑπόστεγος,2,0.01,89.89
ἀνώνυμος,2,0.01,89.9
αὐτόκλητος,2,0.01,89.9
ἐπώμοτος,2,0.01,89.91
ὑψίκερως,2,0.01,89.92
εὔλεκτρος,2,0.01,89.92
δασύστερνος,2,0.01,89.93
ἐπίπονος,2,0.01,89.93
εὔειρος,2,0.01,89.94
διαβόρος,2,0.01,89.94
ἐδεστός,2,0.01,89.95
ἐργαστέος,2,0.01,89.96
προπετής,2,0.01,89.96
ἀνασχετός,2,0.01,89.97
ἑκούσιος,2,0.01,89.97
ἀμφίκλυστος,2,0.01,89.98
ἐντελής,2,0.01,89.98
κατήγορος,2,0.01,89.99
κατηφής,2,0.01,89.99
σαφηνής,2,0.01,90.0
στρωτός,2,0.01,90.01
κάτοχος,2,0.01,90.01
ἀκήλητος,2,0.01,90.02
λαθίπονος,2,0.01,90.02
θήρειος,2,0.01,90.03
ἀστένακτος,2,0.01,90.03
ἄμικτος,2,0.01,90.04
δύσοργος,2,0.01,90.04
ἐπάκτιος,2,0.01,90.05
πρόφαντος,2,0.01,90.06
συνήγορος,2,0.01,90.06
λάρτιος,2,0.01,90.07
χαλκόστομος,2,0.01,90.07
νεόρραντος,2,0.01,90.08
πρόθυμος,2,0.01,90.08
σύμμικτος,2,0.01,90.09
σύνδετος,2,0.01,90.1
πρόνους,2,0.01,90.1
τελαμών,2,0.01,90.11
δορίληπτος,2,0.01,90.11
ψίθυρος,2,0.01,90.12
ἀνόητος,2,0.01,90.12
ἀκάρπωτος,2,0.01,90.13
ἄδωρος,2,0.01,90.13
ἄσωτος,2,0.01,90.14
θολερός,2,0.01,90.15
ἄιδρις,2,0.01,90.15
περίφαντος,2,0.01,90.16
δικρατής,2,0.01,90.16
ἄσιτος,2,0.01,90.17
ἄφοβος,2,0.01,90.17
ἡμέριος,2,0.01,90.18
ἁλίρροθος,2,0.01,90.19
γοργωπός,2,0.01,90.19
λειμώνιος,2,0.01,90.2
ἀνήριθμος,2,0.01,90.2
ἔφεδρος,2,0.01,90.21
αἴλινος,2,0.01,90.21
περισκελής,2,0.01,90.22
χῆρος,2,0.01,90.22
παράκτιος,2,0.01,90.23
ἀστιβής,2,0.01,90.24
λευκόπωλος,2,0.01,90.24
Μύσιος,2,0.01,90.25
ἄτρυτος,2,0.01,90.25
ἀντήλιος,2,0.01,90.26
πομπαῖος,2,0.01,90.26
ἀσφάδαστος,2,0.01,90.27
αὐτοσφαγής,2,0.01,90.28
περιπτυχής,2,0.01,90.28
ἄφρακτος,2,0.01,90.29
ὠμόφρων,2,0.01,90.29
πόλυτλας,2,0.01,90.3
παράλιος,2,0.01,90.3
ἀείμνηστος,2,0.01,90.31
βουλευτέος,2,0.01,90.31
ἑῷος,2,0.01,90.32
τροχήλατος,2,0.01,90.33
ἀνύμφευτος,2,0.01,90.33
ἔποικος,2,0.01,90.34
ἀνάξιος,2,0.01,90.34
δύσθυμος,2,0.01,90.35
παρέστιος,2,0.01,90.35
ἄνυμφος,2,0.01,90.36
λυπηρός,2,0.01,90.37
στόμαργος,2,0.01,90.37
ἐπινίκιος,2,0.01,90.38
Αἰνιάν,2,0.01,90.38
θεόδμητος,2,0.01,90.39
κροτητός,2,0.01,90.39
τμητός,2,0.01,90.4
κόσμιος,2,0.01,90.4
νεόρρυτος,2,0.01,90.41
φιλοτήσιος,2,0.01,90.42
νώνυμος,2,0.01,90.42
ποθεινός,2,0.01,90.43
πάμφλεκτος,2,0.01,90.43
ἀνωφελής,2,0.01,90.44
κασίγνητος,2,0.01,90.44
ἔμψυχος,2,0.01,90.45
ἀνέφελος,2,0.01,90.46
ἀρχαιόπλουτος,2,0.01,90.46
ἀντίθυρος,2,0.01,90.47
πανοῦργος,2,0.01,90.47
στεγανός,2,0.01,90.48
πευκήεις,2,0.01,90.48
ἀντίτυπος,2,0.01,90.49
τυμβήρης,2,0.01,90.49
ὅρκιος,2,0.01,90.5
ἀπώμοτος,2,0.01,90.51
ἄπαρνος,2,0.01,90.51
ὁμαίμων,2,0.01,90.52
ὁμόσπλαγχνος,2,0.01,90.52
κουφόνους,2,0.01,90.53
αὐτόπρεμνος,2,0.01,90.53
πετρώδης,2,0.01,90.54
ἀνίκητος,2,0.01,90.55
ὑπερπόντιος,2,0.01,90.55
φύξιμος,2,0.01,90.56
πολυκτήμων,2,0.01,90.56
παραβατός,2,0.01,90.57
χαλκόδετος,2,0.01,90.57
χρυσόρρυτος,2,0.01,90.58
ἄξενος,2,0.01,90.58
ἀρατός,2,0.01,90.59
ἀκτέριστος,2,0.01,90.6
ἑστιοῦχος,2,0.01,90.6
κακόφρων,2,0.01,90.61
Ἐλευσίνιος,2,0.01,90.61
ζηλωτός,2,0.01,90.62
τύραννος,2,0.01,90.62
νεότομος,2,0.01,90.63
ὑπέραυχος,2,0.01,90.64
ἐχεπευκής,2,0.01,90.64
ἑλικῶπις,2,0.01,90.65
ἀπρίατος,2,0.01,90.65
ἀμφιμέλας,2,0.01,90.66
ἀγέραστος,2,0.01,90.66
ξυνήιος,2,0.01,90.67
κερδαλεόφρων,2,0.01,90.67
ὑψιβρεμέτης,2,0.01,90.68
ἑλίκωψ,2,0.01,90.69
ἀγάννιφος,2,0.01,90.69
κυδιάνειρα,2,0.01,90.7
πολυδειράς,2,0.01,90.7
παλινάγρετος,2,0.01,90.71
ἀργυρόπεζος,2,0.01,90.71
Νεστόρεος,2,0.01,90.72
Πυλοιγενής,2,0.01,90.73
ἐναρίθμιος,2,0.01,90.73
μεθήμων,2,0.01,90.74
ἀκριτόμυθος,2,0.01,90.74
χήρα,2,0.01,90.75
εἴνατος,2,0.01,90.75
ἐπιδέξιος,2,0.01,90.76
ἀπόβλητος,2,0.01,90.76
δολιχόδειρος,2,0.01,90.77
ποιμνήιος,2,0.01,90.78
τειχιόεις,2,0.01,90.78
κητώεις,2,0.01,90.79
μιλτοπάρῃος,2,0.01,90.79
ἀργινόεις,2,0.01,90.8
καλλίρροος,2,0.01,90.8
ἀγκυλότοξος,2,0.01,90.81
πολύμυθος,2,0.01,90.82
νεκτάρεος,2,0.01,90.82
Λυκηγενής,2,0.01,90.83
εὐφυής,2,0.01,90.83
γερούσιος,2,0.01,90.84
καύστειρα,2,0.01,90.84
Αἰτώλιος,2,0.01,90.85
πολυηχής,2,0.01,90.85
πολύκλητος,2,0.01,90.86
ὀδούς,2,0.01,90.87
πρωτοπαγής,2,0.01,90.87
ἀτρεκής,2,0.01,90.88
τέος,2,0.01,90.88
πολύβουλος,2,0.01,90.89
ἀρτεμής,2,0.01,90.89
ἀκροπόλος,2,0.01,90.9
κύμβαχος,2,0.01,90.91
ὠκύροος,2,0.01,90.91
θρασυμέμνων,2,0.01,90.92
θυμαλέων,2,0.01,90.92
ἀμφίφαλος,2,0.01,90.93
τετραφάληρος,2,0.01,90.93
φλόγεος,2,0.01,90.94
κεντρηνεκής,2,0.01,90.94
ὑψηχής,2,0.01,90.95
χαλκεόφωνος,2,0.01,90.96
πρώιος,2,0.01,90.96
ζώς,2,0.01,90.97
χρυσήνιος,2,0.01,90.97
παμποίκιλος,2,0.01,90.98
ἑνδεκάπηχυς,2,0.01,90.98
ὀκρυόεις,2,0.01,90.99
ἐπίδρομος,2,0.01,91.0
στατός,2,0.01,91.0
εὔπυργος,2,0.01,91.01
ἀκλεής,2,0.01,91.01
ζατρεφής,2,0.01,91.02
ἐύρρους,2,0.01,91.02
μετήορος,2,0.01,91.03
ἠπεδανός,2,0.01,91.03
μέσσατος,2,0.01,91.04
ἐπιστεφής,2,0.01,91.05
ὀπίστατος,2,0.01,91.05
πολιοκρόταφος,2,0.01,91.06
αἰγίλιψ,2,0.01,91.06
ἀέθλιος,2,0.01,91.07
ἀλήιος,2,0.01,91.07
ἀκτήμων,2,0.01,91.08
βαθύλειμος,2,0.01,91.09
πολύρρηνος,2,0.01,91.09
κλητός,2,0.01,91.1
κύνεος,2,0.01,91.1
κτητός,2,0.01,91.11
καλλίκομος,2,0.01,91.11
ἐριβω~λαξ,2,0.01,91.12
πῖος,2,0.01,91.12
ἀσύφηλος,2,0.01,91.13
ἀτίμητος,2,0.01,91.14
ἀλεξίκακος,2,0.01,91.14
τολμήεις,2,0.01,91.15
Κυθήριος,2,0.01,91.15
πρόφρασσα,2,0.01,91.16
κτίδεος,2,0.01,91.16
ἱπποκορυστής,2,0.01,91.17
ἵππουρις,2,0.01,91.18
ἀνεμοτρεφής,2,0.01,91.18
ὄπατρος,2,0.01,91.19
κόνιος,2,0.01,91.19
εὐηφενής,2,0.01,91.2
δείλος,2,0.01,91.2
ὠμοφάγος,2,0.01,91.21
σίντης,2,0.01,91.21
ἀγροιώτης,2,0.01,91.22
νωθής,2,0.01,91.23
ἔνδιος,2,0.01,91.23
ἀργής,2,0.01,91.24
ἀπόρθητος,2,0.01,91.24
συνεχής,2,0.01,91.25
ἀμώμητος,2,0.01,91.25
φοινήεις,2,0.01,91.26
ὑψιπέτης,2,0.01,91.27
τανυπτέρυξ,2,0.01,91.27
τετράφαλος,2,0.01,91.28
γλακτοφάγος,2,0.01,91.28
εὔσκαρθμος,2,0.01,91.29
ἄβρομος,2,0.01,91.29
αὐίαχος,2,0.01,91.3
φυζακινός,2,0.01,91.3
ἀκεστός,2,0.01,91.31
χειμάρροος,2,0.01,91.32
πολύιππος,2,0.01,91.32
κορυστός,2,0.01,91.33
συμφερτός,2,0.01,91.33
ῥηκτός,2,0.01,91.34
νεόσμηκτος,2,0.01,91.34
μεσαιπόλιος,2,0.01,91.35
βριήπυος,2,0.01,91.36
θυμοραιστής,2,0.01,91.36
πυρίκαυστος,2,0.01,91.37
ἑλκεχίτων,2,0.01,91.37
φαιδιμόεις,2,0.01,91.38
Φθῖος,2,0.01,91.38
ἀνόλεθρος,2,0.01,91.39
ἁμαρτοεπής,2,0.01,91.39
πρόκροσσοι,2,0.01,91.4
ἄβροτος,2,0.01,91.41
εὐκτός,2,0.01,91.41
ἑδανός,2,0.01,91.42
κεστός,2,0.01,91.42
Ἰξίων,2,0.01,91.43
νεοθηλής,2,0.01,91.43
στιλπνός,2,0.01,91.44
πάναιθος,2,0.01,91.45
νωίτερος,2,0.01,91.45
ἠλεός,2,0.01,91.46
αἰθρηγενής,2,0.01,91.46
ναύμαχος,2,0.01,91.47
κολλήεις,2,0.01,91.47
ἀγχιμαχητής,2,0.01,91.48
τετραθέλυμνος,2,0.01,91.48
σόος,2,0.01,91.49
ἐός,2,0.01,91.5
Κυλλήνη,2,0.01,91.5
ἑπταπόδης,2,0.01,91.51
πολυφάρμακος,2,0.01,91.51
φυκτός,2,0.01,91.52
Δωδωναῖος,2,0.01,91.52
παλιμπετής,2,0.01,91.53
γαμψῶνυξ,2,0.01,91.54
ταναός,2,0.01,91.54
εὐρυόδεια,2,0.01,91.55
φέρτερος,2,0.01,91.55
ἀδήριτος,2,0.01,91.56
ἀκίχητος,2,0.01,91.56
πολυθαρσής,2,0.01,91.57
Νημερτής,2,0.01,91.57
ἄουτος,2,0.01,91.58
δαφοινεός,2,0.01,91.59
ἀλφεσίβοιος,2,0.01,91.59
νῆστις,2,0.01,91.6
τηλεκλυτός,2,0.01,91.6
μόριμος,2,0.01,91.61
ἀργυροδίνης,2,0.01,91.61
βαθυδινήεις,2,0.01,91.62
ὁμογάστριος,2,0.01,91.63
ἁλιμυρήεις,2,0.01,91.63
ἐρίβωλος,2,0.01,91.64
κάγκανος,2,0.01,91.64
πολύφρων,2,0.01,91.65
ῥινοτόρος,2,0.01,91.65
εὖνις,2,0.01,91.66
τραπεζεύς,2,0.01,91.66
ὀρέστερος,2,0.01,91.67
ὑψιπετήεις,2,0.01,91.68
ἀμαλός,2,0.01,91.68
εὐρυπυλής,2,0.01,91.69
εὔπλεκτος,2,0.01,91.69
δίπλαξ,2,0.01,91.7
ἑξέτης,2,0.01,91.7
ἀμφίθετος,2,0.01,91.71
βάρδιστος,2,0.01,91.72
ἀμφήριστος,2,0.01,91.72
παροίτερος,2,0.01,91.73
λοῖσθος,2,0.01,91.73
λοισθήιος,2,0.01,91.74
ἀλιτήμων,2,0.01,91.74
πανάποτμος,2,0.01,91.75
ἐννεάπηχυς,2,0.01,91.75
τετράκυκλος,2,0.01,91.76
ἄργυφος,2,0.01,91.77
πολύτροπος,2,0.01,91.77
δενδρήεις,2,0.01,91.78
ἐπίστροφος,2,0.01,91.78
οἰνόπεδος,2,0.01,91.79
παλίντιτος,2,0.01,91.79
εἰκοσάβοιος,2,0.01,91.8
πυκιμηδής,2,0.01,91.81
ἀνσχετός,2,0.01,91.81
εὐκνήμις,2,0.01,91.82
πολύφημος,2,0.01,91.82
ἀφραδής,2,0.01,91.83
νοήμων,2,0.01,91.83
ἐυρραφής,2,0.01,91.84
ἀκραής,2,0.01,91.84
εὔστρεπτος,2,0.01,91.85
ἀπευθής,2,0.01,91.86
τηύσιος,2,0.01,91.86
ἰοδνεφής,2,0.01,91.87
νεηγενής,2,0.01,91.87
γαλαθηνός,2,0.01,91.88
νεόδαρτος,2,0.01,91.88
εἰνάλιος,2,0.01,91.89
ἠοῖος,2,0.01,91.9
διιπετής,2,0.01,91.9
δερμάτινος,2,0.01,91.91
ἀγχίθεος,2,0.01,91.91
χαρίες,2,0.01,91.92
οὐρανομήκης,2,0.01,91.92
περίκηλος,2,0.01,91.93
ὀ͂νοψ,2,0.01,91.93
νηνέμιος,2,0.01,91.94
παλιρρόθιος,2,0.01,91.95
καλλίρους,2,0.01,91.95
πολύλλιστος,2,0.01,91.96
ἁλιπόρφυρος,2,0.01,91.96
ὑακίνθινος,2,0.01,91.97
κατῶρυξ,2,0.01,91.97
τεχνήεις,2,0.01,91.98
τετράγυος,2,0.01,91.99
πολύκαρπος,2,0.01,91.99
ἐπαρτής,2,0.01,92.0
ὁδαῖος,2,0.01,92.0
πάχετος,2,0.01,92.01
ἀχάριστος,2,0.01,92.01
ἔμμορος,2,0.01,92.02
δουράτεος,2,0.01,92.02
πολυκηδής,2,0.01,92.03
ἄσπαρτος,2,0.01,92.04
ἐριστάφυλος,2,0.01,92.04
λάχεια,2,0.01,92.05
ὑδρηλός,2,0.01,92.05
αἴγεος,2,0.01,92.06
πανάργυρος,2,0.01,92.06
ποτιδόρπιος,2,0.01,92.07
ἐλαίνεος,2,0.01,92.08
ὁμαλός,2,0.01,92.08
καλλίτριχος,2,0.01,92.09
χρυσόρραπις,2,0.01,92.09
πυγούσιος,2,0.01,92.1
πλησίστιος,2,0.01,92.1
στεῖρα,2,0.01,92.11
φοινικοπάρῃος,2,0.01,92.11
προμνηστῖνοι,2,0.01,92.12
Ἰφικληεῖος,2,0.01,92.13
γύναιος,2,0.01,92.13
λίς,2,0.01,92.14
ἀγάστονος,2,0.01,92.14
Αἰαῖος,2,0.01,92.15
τερψίμβροτος,2,0.01,92.15
ἐπιδίφριος,2,0.01,92.16
ὑποχείριος,2,0.01,92.17
θυμηδής,2,0.01,92.17
ἑρμαῖος,2,0.01,92.18
ἐπισπαστός,2,0.01,92.18
γέλως,2,0.01,92.19
πριστός,2,0.01,92.19
ἀγήρωρ,2,0.01,92.2
εὐκαμπής,2,0.01,92.2
αὐσταλέος,2,0.01,92.21
Πάνδαρος,2,0.01,92.22
ἀδέψητος,2,0.01,92.22
ῥῖγος,2,0.01,92.23
αὐτοδίδακτος,2,0.01,92.23
τανύφυλλος,2,0.01,92.24
ῥαπτός,2,0.01,92.24
δούλειος,2,0.01,92.25
ἀρτίφρων,2,0.01,92.26
ἁλώσιμος,2,0.01,92.26
εὐφιλής,2,0.01,92.27
δίθρονος,2,0.01,92.27
ὀχυρός,2,0.01,92.28
δεμνιοτήρης,2,0.01,92.28
ὑστερόποινος,2,0.01,92.29
ἀγοραῖος,2,0.01,92.29
ἄδολος,2,0.01,92.3
ὅδιος,2,0.01,92.31
σύμφυτος,2,0.01,92.31
φιλόμαστος,2,0.01,92.32
ἀντίπνοος,2,0.01,92.32
δύσορμος,2,0.01,92.33
παντότολμος,2,0.01,92.33
προτέλειος,2,0.01,92.34
φιλόμαχος,2,0.01,92.35
καλλίπρῳρος,2,0.01,92.35
Ἄπιος,2,0.01,92.36
πρόβουλος,2,0.01,92.36
μελαμπαγής,2,0.01,92.37
πολυκτόνος,2,0.01,92.37
ζευκτήριος,2,0.01,92.38
ἀπευκτός,2,0.01,92.38
πτώσιμος,2,0.01,92.39
ἀμήνιτος,2,0.01,92.4
πολύθρηνος,2,0.01,92.4
παλίντροπος,2,0.01,92.41
πολύμνηστος,2,0.01,92.41
ἀσπιδηφόρος,2,0.01,92.42
σειραφόρος,2,0.01,92.42
ἀμφίλεκτος,2,0.01,92.43
ἀπένθητος,2,0.01,92.44
ἄμισθος,2,0.01,92.44
ἀμφιλαφής,2,0.01,92.45
κάρβανος,2,0.01,92.45
νεαίρετος,2,0.01,92.46
ἀγυιάτης,2,0.01,92.46
αὐτοφόνος,2,0.01,92.47
λεύσιμος,2,0.01,92.47
ποιονόμος,2,0.01,92.48
προσφερής,2,0.01,92.49
οἰκουρός,2,0.01,92.49
αἱματοσταγής,2,0.01,92.5
Σύριος,2,0.01,92.5
διόσδοτος,2,0.01,92.51
θρασύστομος,2,0.01,92.51
ἀφράδμων,2,0.01,92.52
ἐπήκοος,2,0.01,92.53
φονολιβής,2,0.01,92.53
κοινόλεκτρος,2,0.01,92.54
παναίτιος,2,0.01,92.54
ἀμφιτόμος,2,0.01,92.55
Ἀγαμεμνόνιος,2,0.01,92.55
ξιφοδήλητος,2,0.01,92.56
πολύκλαυστος,2,0.01,92.56
δύσμαχος,2,0.01,92.57
ἀλληλοφόνοι,2,0.01,92.58
πρόκωπος,2,0.01,92.58
τηλουρός,2,0.01,92.59
ἀδαμάντινος,2,0.01,92.59
φιλάνθρωπος,2,0.01,92.6
ἄτολμος,2,0.01,92.6
ἁπλός,2,0.01,92.61
αὐθάδης,2,0.01,92.62
θεόσυτος,2,0.01,92.62
πτερωτός,2,0.01,92.63
πολύτεκνος,2,0.01,92.63
ἀδαμαντόδετος,2,0.01,92.64
αἰθέριος,2,0.01,92.64
σιδηρόφρων,2,0.01,92.65
φλογωπός,2,0.01,92.65
ὑψήγορος,2,0.01,92.66
ταπεινός,2,0.01,92.67
ὑπερήφανος,2,0.01,92.67
ἀνθεμώδης,2,0.01,92.68
λινόπτερος,2,0.01,92.68
μηδαμός,2,0.01,92.69
Ἰνάχειος,2,0.01,92.69
ἐπίκοτος,2,0.01,92.7
δύσπλανος,2,0.01,92.71
ὀξύστομος,2,0.01,92.71
ψευδώνυμος,2,0.01,92.72
βροτοστυγής,2,0.01,92.72
ἀπέρατος,2,0.01,92.73
βρύχιος,2,0.01,92.73
ἔκδικος,2,0.01,92.74
Δαρειογενής,2,0.01,92.74
ἔποχος,2,0.01,92.75
τοξουλκός,2,0.01,92.76
ἀντίπορος,2,0.01,92.76
πολύγομφος,2,0.01,92.77
στυφελός,2,0.01,92.77
βύσσινος,2,0.01,92.78
πεδοστιβής,2,0.01,92.78
πρόσφθογγος,2,0.01,92.79
ἀμεμφής,2,0.01,92.8
ἄμωμος,2,0.01,92.8
ὑπήκοος,2,0.01,92.81
σταδαῖος,2,0.01,92.81
νεόκοτος,2,0.01,92.82
ἰσχυρός,2,0.01,92.82
φερεσσακής,2,0.01,92.83
Βάκτριος,2,0.01,92.83
ἐκφανής,2,0.01,92.84
μεγάλαυχος,2,0.01,92.85
χλιδανός,2,0.01,92.85
περίκλυστος,2,0.01,92.86
δύσθρους,2,0.01,92.86
τρίσκαλμος,2,0.01,92.87
ἄναυς,2,0.01,92.87
σφυρήλατος,2,0.01,92.88
εὐπρεπής,2,0.01,92.89
πολισσονόμος,2,0.01,92.89
ἄπονος,2,0.01,92.9
μύχιος,2,0.01,92.9
̓ἰαόνιος,2,0.01,92.91
ἔγγαιος,2,0.01,92.91
μετάτροπος,2,0.01,92.92
ναύφρακτος,2,0.01,92.92
πρόκακος,2,0.01,92.93
λυπρός,2,0.01,92.94
δύσβατος,2,0.01,92.94
πρόναος,2,0.01,92.95
κατάπτυστος,2,0.01,92.95
ἄοινος,2,0.01,92.96
μητροφόνος,2,0.01,92.96
φρενοδαλής,2,0.01,92.97
ἀφόρμικτος,2,0.01,92.98
τιθασός,2,0.01,92.98
βαρυπεσής,2,0.01,92.99
τανύδρομος,2,0.01,92.99
Τυρσηνός,2,0.01,93.0
Ἄρειος,2,0.01,93.0
ἰσόψηφος,2,0.01,93.01
βαρύκοτος,2,0.01,93.01
ἀντιπενθής,2,0.01,93.02
ἄφορος,2,0.01,93.03
ἀτιμοπενθής,2,0.01,93.03
σεμνότιμος,2,0.01,93.04
δυσπάλαμος,2,0.01,93.04
φιλότιμος,2,0.01,93.05
σύμφρων,2,0.01,93.05
συμπρεπής,2,0.01,93.06
εὔεδρος,2,0.01,93.07
λιτανός,2,0.01,93.07
ἵππιος,2,0.01,93.08
Λητογενής,2,0.01,93.08
δορίπονος,2,0.01,93.09
σπερχνός,2,0.01,93.09
αὐτοκτόνος,2,0.01,93.1
θελεμός,2,0.01,93.1
δίμοιρος,2,0.01,93.11
πάνδοκος,2,0.01,93.12
σιδηρόπληκτος,2,0.01,93.12
διπλοῦς,2,0.01,93.13
ἀδελφεός,2,0.01,93.13
ἀπεύχετος,2,0.01,93.14
εὐσύμβολος,2,0.01,93.14
ὁμόπτερος,2,0.01,93.15
βούθυτος,2,0.01,93.16
ἔγκοτος,2,0.01,93.16
ἀνοίμωκτος,2,0.01,93.17
ἕστιος,2,0.01,93.17
Λήμνιος,2,0.01,93.18
βούλιος,2,0.01,93.18
δυσπάλαιστος,2,0.01,93.19
ἄπλαστος,2,0.01,93.19
ἀλγινόεις,2,0.01,93.2
ἄτροπος,2,0.01,93.21
πολυδερκής,2,0.01,93.21
ἁμαρτίνοος,2,0.01,93.22
τανύπτερος,2,0.01,93.22
τηλέσκοπος,2,0.01,93.23
οὐδέτερος,2,0.01,93.23
ἀιδνός,2,0.01,93.24
χαμαιγενής,2,0.01,93.25
φατός,2,0.01,93.25
κακόχαρτος,2,0.01,93.26
εὔορκος,2,0.01,93.26
νήκεστος,2,0.01,93.27
πανάριστος,2,0.01,93.27
ἁρπακτός,2,0.01,93.28
τρίπους,2,0.01,93.28
ἠῷος,2,0.01,93.29
ἀέναος,2,0.01,93.3
καματώδης,2,0.01,93.3
μάχλος,2,0.01,93.31
ἀείναος,2,0.01,93.31
εὐτρόχαλος,2,0.01,93.32
γοεδνός,2,0.01,93.32
καρβάν,2,0.01,93.33
λινοσινής,2,0.01,93.34
