Word,Count,Percentage of total,Cumulative percentage of total
ὑπερμεγέθης,1,0.0,97.64
ἀμπελοφόρος,1,0.0,97.64
ἐλαιοφόρος,1,0.0,97.64
αὐτόθις,1,0.0,97.64
ἔχως,1,0.0,97.64
περιοδευτικός,1,0.0,97.64
ἀμμόχοστος,1,0.0,97.64
Μεγαλείσιος,1,0.0,97.64
ὀθνεῖος,1,0.0,97.64
ἔξτρος,1,0.0,97.64
πρεσβύτερος,1,0.0,97.64
συκοφάντωδος,1,0.0,97.64
οὐικήσιμος,1,0.0,97.64
ταβέλλος,1,0.0,97.64
ἀπόσπεος,1,0.0,97.64
περίκλυστος,1,0.0,97.64
ὁριόδεικτος,1,0.0,97.65
Χεσεβάιηος,1,0.0,97.65
δίδυμαγενής,1,0.0,97.65
ὑκσιωτικός,1,0.0,97.65
στερήσιμος,1,0.0,97.65
ἔγκλητος,1,0.0,97.65
παράπλησιος,1,0.0,97.65
αὐτοκεφαλής,1,0.0,97.65
αρμιβοῦτος,1,0.0,97.65
φανέρος,1,0.0,97.65
Ψακατάριος,1,0.0,97.65
ίος,1,0.0,97.65
δισσσός,1,0.0,97.65
ἡγημόνος,1,0.0,97.65
ἡμεμονικός,1,0.0,97.65
φλαυιάλιος,1,0.0,97.65
ὁλόχρονος,1,0.0,97.66
δηληγατίων,1,0.0,97.66
ἔνειος,1,0.0,97.66
καγκελλωτός,1,0.0,97.66
Τιττιανός,1,0.0,97.66
αὐτοκρατής,1,0.0,97.66
ἀτιμώρητος,1,0.0,97.66
προβαῖος,1,0.0,97.66
φύλιος,1,0.0,97.66
Σκούτιος,1,0.0,97.66
ἀποδόχειος,1,0.0,97.66
τροφητικός,1,0.0,97.66
ακόσιοι,1,0.0,97.66
τριαντοστός,1,0.0,97.66
πᾶος,1,0.0,97.66
μεχρ́ς,1,0.0,97.66
πλινθικός,1,0.0,97.67
αὐλικός,1,0.0,97.67
συνγείτνιος,1,0.0,97.67
εἰσίειος,1,0.0,97.67
Ἑλενεῖος,1,0.0,97.67
Ἀρσινοικός,1,0.0,97.67
πίπτος,1,0.0,97.67
ὀμφάλιος,1,0.0,97.67
πολλῶνεὐ,1,0.0,97.67
ἀμόργητος,1,0.0,97.67
Λακωνικός,1,0.0,97.67
ἐνενηκόστεκτος,1,0.0,97.67
Νεκρικός,1,0.0,97.67
βωρινός,1,0.0,97.67
συκάμεινος,1,0.0,97.67
ὁποσ́ων,1,0.0,97.67
ἰδιιωτικός,1,0.0,97.67
Ὁρέος,1,0.0,97.68
Καρακός,1,0.0,97.68
ουραἈπφοῦτος,1,0.0,97.68
μέριδοςὁσος,1,0.0,97.68
χικός,1,0.0,97.68
τόἐπιβαλλος,1,0.0,97.68
βιαστός,1,0.0,97.68
καθός,1,0.0,97.68
ἐνδέξιος,1,0.0,97.68
ἐσώτατος,1,0.0,97.68
ταμιευτικός,1,0.0,97.68
ὄξος,1,0.0,97.68
Κυνοπολῖτις,1,0.0,97.68
ἀλύς,1,0.0,97.68
σάλγαμος,1,0.0,97.68
τριμηνιαῖος,1,0.0,97.68
αντιόυριος,1,0.0,97.69
ἀμμόχωστος,1,0.0,97.69
ἀιώνιος,1,0.0,97.69
ἑτέρατος,1,0.0,97.69
Καρανείς,1,0.0,97.69
ἁλιεύς,1,0.0,97.69
ὁλόκοσσινος,1,0.0,97.69
θανατός,1,0.0,97.69
εὔνομος,1,0.0,97.69
Εὐημερίς,1,0.0,97.69
μοἈβενέος,1,0.0,97.69
εὕσην,1,0.0,97.69
τατός,1,0.0,97.69
ἀρχιερατικός,1,0.0,97.69
κομητιανός,1,0.0,97.69
Ἀρεθούσιος,1,0.0,97.69
δόκος,1,0.0,97.7
αὐθέντης,1,0.0,97.7
ἀδιοβάντης,1,0.0,97.7
Μαγαίς,1,0.0,97.7
Φιλαγρείς,1,0.0,97.7
οσίριος,1,0.0,97.7
λαχανοσπέρμ,1,0.0,97.7
πάτερος,1,0.0,97.7
πκάλιος,1,0.0,97.7
πάντων,1,0.0,97.7
Λαχάνιος,1,0.0,97.7
ἀνεφάμιλλος,1,0.0,97.7
ταχύτερος,1,0.0,97.7
ἀμπέλουργος,1,0.0,97.7
Κελεαριάς,1,0.0,97.7
μάτυρος,1,0.0,97.7
παραπέπτωκος,1,0.0,97.71
χαρτος,1,0.0,97.71
δουμιχής,1,0.0,97.71
Δουμιχής,1,0.0,97.71
Ἀμεστέσιος,1,0.0,97.71
ἐργάλιος,1,0.0,97.71
Ἐνοίδιος,1,0.0,97.71
Σαραπιακός,1,0.0,97.71
κωμίτατος,1,0.0,97.71
Φιλαγρίς,1,0.0,97.71
κλεψιμαῖος,1,0.0,97.71
ἀραταβ́ο,1,0.0,97.71
δεικατέσσαρ,1,0.0,97.71
Ἀρισνοείτης,1,0.0,97.71
λαμβάνοτος,1,0.0,97.71
παντιμιώτατος,1,0.0,97.71
μεγαλόψυχος,1,0.0,97.71
παντιμάξιος,1,0.0,97.72
ὑγιειής,1,0.0,97.72
ὄρχηστριος,1,0.0,97.72
Νίς,1,0.0,97.72
εὔξοος,1,0.0,97.72
νέω,1,0.0,97.72
κλητός,1,0.0,97.72
ἀμεθέστατος,1,0.0,97.72
ἔκλητος,1,0.0,97.72
τριακονταετής,1,0.0,97.72
μεγαλός,1,0.0,97.72
σφύριος,1,0.0,97.72
ὁπουδός,1,0.0,97.72
πετεμενώφιος,1,0.0,97.72
χείριος,1,0.0,97.72
ατρήτιος,1,0.0,97.72
Σ3εβαστός,1,0.0,97.73
Βομπαός,1,0.0,97.73
δυτριακοστός,1,0.0,97.73
οἰνουργός,1,0.0,97.73
ἀρτόκωπος,1,0.0,97.73
ἀναγώνιος,1,0.0,97.73
πρᾶξης,1,0.0,97.73
ἐμαυτός,1,0.0,97.73
μακαρίουΚυρος,1,0.0,97.73
προσάγιος,1,0.0,97.73
ὁμογάστριος,1,0.0,97.73
φυρός,1,0.0,97.73
πραίληκτος,1,0.0,97.73
πραιπόσιτος,1,0.0,97.73
εύτυχής,1,0.0,97.73
καὶς,1,0.0,97.73
κυνικός,1,0.0,97.74
γενναίος,1,0.0,97.74
σίος,1,0.0,97.74
φραγκτός,1,0.0,97.74
Νεφορσεῖος,1,0.0,97.74
φορητός,1,0.0,97.74
ἀντίψυχος,1,0.0,97.74
ἐσός,1,0.0,97.74
ἀνευρετικός,1,0.0,97.74
ἀστομάχητος,1,0.0,97.74
παρακόλουθος,1,0.0,97.74
περίσκληρος,1,0.0,97.74
ἀνασπαστός,1,0.0,97.74
Λαγείς,1,0.0,97.74
Ποστήμιος,1,0.0,97.74
κριθινικός,1,0.0,97.74
ἐπείτος,1,0.0,97.75
νώτιος,1,0.0,97.75
Πουβ́λειος,1,0.0,97.75
μοσχαντικός,1,0.0,97.75
Βαβαθα,1,0.0,97.75
κωμαστικός,1,0.0,97.75
Φακεινοπώλιος,1,0.0,97.75
στρόνγυλος,1,0.0,97.75
ἀντίδοτος,1,0.0,97.75
ἀνώχυρος,1,0.0,97.75
τέιχος,1,0.0,97.75
σύγκελλος,1,0.0,97.75
ὄξινος,1,0.0,97.75
παμφιλέστατος,1,0.0,97.75
κρέους,1,0.0,97.75
ὑπομάσχαλος,1,0.0,97.75
ἐλεφαντουργός,1,0.0,97.75
Ἀσιατικός,1,0.0,97.76
τροφῖα,1,0.0,97.76
ἆκτος,1,0.0,97.76
Σπάνιος,1,0.0,97.76
μυρεψικός,1,0.0,97.76
λαμρότατος,1,0.0,97.76
τριπόθητος,1,0.0,97.76
δυσεντερικός,1,0.0,97.76
ἀσηχής,1,0.0,97.76
ἐξαλειπτικός,1,0.0,97.76
ἔγγομος,1,0.0,97.76
πρακτέος,1,0.0,97.76
ἠγαπημενός,1,0.0,97.76
Μένδαῖος,1,0.0,97.76
ἔξεδρος,1,0.0,97.76
ἄνοπλος,1,0.0,97.76
ὑπομνάομαι,1,0.0,97.77
λείτος,1,0.0,97.77
ἄπλατος,1,0.0,97.77
ἔτων,1,0.0,97.77
ὁλοταλαίπωρος,1,0.0,97.77
χρεϊκός,1,0.0,97.77
φεοφύλακτος,1,0.0,97.77
ἐπιθυμέω,1,0.0,97.77
ἐυθύρις,1,0.0,97.77
ὁφθαλμός,1,0.0,97.77
δεῖνος,1,0.0,97.77
ἐκκλεισιαστικός,1,0.0,97.77
σιλεντιάριος,1,0.0,97.77
Δημητριακός,1,0.0,97.77
ἡμιμύριος,1,0.0,97.77
ἐκατόν,1,0.0,97.77
ὀλιγόσπορος,1,0.0,97.78
ἀγροίκης,1,0.0,97.78
συντάξης,1,0.0,97.78
Ἀκεῖος,1,0.0,97.78
Ἀλκάουιος,1,0.0,97.78
Πολεμνός,1,0.0,97.78
ἐχανόδεσμος,1,0.0,97.78
σεβέννιος,1,0.0,97.78
νάριος,1,0.0,97.78
Πολυκράτειος,1,0.0,97.78
ᾗι,1,0.0,97.78
ἀνατρεπτέον,1,0.0,97.78
ὀκνηρός,1,0.0,97.78
ἀναθετέος,1,0.0,97.78
ὑπόχρονος,1,0.0,97.78
ἄκλαυστος,1,0.0,97.78
Λυσάνιος,1,0.0,97.79
συντιμηθής,1,0.0,97.79
Κερεβ́ς,1,0.0,97.79
θεατρικός,1,0.0,97.79
πρὸκειτήιπροχ,1,0.0,97.79
παράνους,1,0.0,97.79
ἀρχάγγελος,1,0.0,97.79
Ἁύγχιος,1,0.0,97.79
ωνικός,1,0.0,97.79
Κυητός,1,0.0,97.79
Ἔξος,1,0.0,97.79
Οὐεσπασινός,1,0.0,97.79
Χαρμιανός,1,0.0,97.79
Σωκρατιανός,1,0.0,97.79
Παλαντιανός,1,0.0,97.79
ἀτόλμητος,1,0.0,97.79
τριακονταενός,1,0.0,97.79
ἀναχθής,1,0.0,97.8
μεγαλοπρής,1,0.0,97.8
εὔσπλαγχνος,1,0.0,97.8
τόλμος,1,0.0,97.8
πανευσεβής,1,0.0,97.8
ἀριστός,1,0.0,97.8
ἐμφανιστικός,1,0.0,97.8
ἐντρανής,1,0.0,97.8
σαφέρζαμαι,1,0.0,97.8
ὀχυρός,1,0.0,97.8
ἄυτοπρακτος,1,0.0,97.8
ἔνδοδος,1,0.0,97.8
ὕετερος,1,0.0,97.8
οὐδενός,1,0.0,97.8
ἀννῶνς,1,0.0,97.8
ὀψινός,1,0.0,97.8
ἀμήχανος,1,0.0,97.81
βραδεῖος,1,0.0,97.81
ἄοινος,1,0.0,97.81
ἀρχΐατρος,1,0.0,97.81
μάγερα,1,0.0,97.81
ἀπόγονος,1,0.0,97.81
ἀκόρεστος,1,0.0,97.81
ἀναίμακτος,1,0.0,97.81
κέλλιος,1,0.0,97.81
εἴκοστος,1,0.0,97.81
ἀναπότρεπτος,1,0.0,97.81
χρυσινός,1,0.0,97.81
ἀνεγγάρευτος,1,0.0,97.81
σαπροπυρός,1,0.0,97.81
φῆκος,1,0.0,97.81
ἴνδικτιονος,1,0.0,97.81
ἐπιπόθητος,1,0.0,97.82
δίεξωδ,1,0.0,97.82
ἐπιδίδ,1,0.0,97.82
ἁλόβρωτος,1,0.0,97.82
Καλενδός,1,0.0,97.82
ἀρτοπόιιος,1,0.0,97.82
πρίδιος,1,0.0,97.82
Καλένς,1,0.0,97.82
ὑπηρός,1,0.0,97.82
φός,1,0.0,97.82
μετό,1,0.0,97.82
πλακουντός,1,0.0,97.82
πλακουντοπωλικός,1,0.0,97.82
παντελιτοπωλικός,1,0.0,97.82
καωαρουργεῖος,1,0.0,97.82
ὄρβιοπωλιος,1,0.0,97.82
Παννιπούς,1,0.0,97.83
συνγεώμετρα,1,0.0,97.83
πρεπόσιτος,1,0.0,97.83
ἀσυνκόμιστος,1,0.0,97.83
παμπόνηρος,1,0.0,97.83
δωδεκαμάτιος,1,0.0,97.83
ἑξάκοντα,1,0.0,97.83
φρόντιστος,1,0.0,97.83
οικικός,1,0.0,97.83
ἐνμιός,1,0.0,97.83
τηνάριος,1,0.0,97.83
τεταρταῖος,1,0.0,97.83
ἔντοπος,1,0.0,97.83
εἰςΦλαοῦιος,1,0.0,97.83
πρόσβυς,1,0.0,97.83
Παρθεικός,1,0.0,97.83
θεοτήρητος,1,0.0,97.83
κάννιος,1,0.0,97.84
σαριόφυτος,1,0.0,97.84
ανός,1,0.0,97.84
Καλουίσιος,1,0.0,97.84
ήτιος,1,0.0,97.84
κριτικός,1,0.0,97.84
Ποταμός,1,0.0,97.84
κάθυδρος,1,0.0,97.84
Βουβαστείτης,1,0.0,97.84
τέμενος,1,0.0,97.84
σιρωτός,1,0.0,97.84
λαμπροός,1,0.0,97.84
κατηφής,1,0.0,97.84
Ταμαρρεῖος,1,0.0,97.84
ὁαὐτός,1,0.0,97.84
μεκός,1,0.0,97.84
Ὀρσεῖος,1,0.0,97.85
αὐτόλυρος,1,0.0,97.85
κελλάριοι,1,0.0,97.85
συμπτώσιμος,1,0.0,97.85
ἀτείχιστος,1,0.0,97.85
ἀβρόχιστος,1,0.0,97.85
σακκοφόρικος,1,0.0,97.85
πολύτροπος,1,0.0,97.85
λυπρός,1,0.0,97.85
ἀποδεικτός,1,0.0,97.85
ἐξάρσιος,1,0.0,97.85
εἰκοσιεννέα,1,0.0,97.85
φακτιωνάριος,1,0.0,97.85
κεραμοπλαστικός,1,0.0,97.85
πολύβλεπτος,1,0.0,97.85
ἐλάφειος,1,0.0,97.85
αἰγόβοσκος,1,0.0,97.86
Φθλός,1,0.0,97.86
ιερήμιος,1,0.0,97.86
Ἱερήμιος,1,0.0,97.86
σίγγουλαριος,1,0.0,97.86
ἐνιαῖος,1,0.0,97.86
θρυϊτίς,1,0.0,97.86
ἀμμώδης,1,0.0,97.86
ἁρμόδιος,1,0.0,97.86
ἄρρηκτος,1,0.0,97.86
λαφυραγωγός,1,0.0,97.86
ἐξαίσιος,1,0.0,97.86
ρομανυς,1,0.0,97.86
ἀποδιάδοχος,1,0.0,97.86
θεόφοβος,1,0.0,97.86
βαπτύς,1,0.0,97.86
πολυμελής,1,0.0,97.87
κύκλατος,1,0.0,97.87
εὐδοκιμῴς,1,0.0,97.87
πρεσβυτέρος,1,0.0,97.87
ἔνοξος,1,0.0,97.87
Παουάγχιος,1,0.0,97.87
γεώγριος,1,0.0,97.87
πυρρομάκρειος,1,0.0,97.87
διλινός,1,0.0,97.87
πώλιμος,1,0.0,97.87
Τλωικός,1,0.0,97.87
ὁπλομάχος,1,0.0,97.87
συάγρειος,1,0.0,97.87
θρύδανος,1,0.0,97.87
Ταραντῖνος,1,0.0,97.87
ἀνεπισταθμός,1,0.0,97.87
τ́οτος,1,0.0,97.88
ἀπόφορος,1,0.0,97.88
ἐρίφειος,1,0.0,97.88
ἡμιχοεῖος,1,0.0,97.88
ἑξακοντάρουρος,1,0.0,97.88
κεραμεικός,1,0.0,97.88
λασσός,1,0.0,97.88
εἰκόσορος,1,0.0,97.88
σάτινος,1,0.0,97.88
ὥστἐ,1,0.0,97.88
ἀποδεκτός,1,0.0,97.88
Ἀρσινωτός,1,0.0,97.88
δεκαὀκτώ,1,0.0,97.88
ταρσικαρίς,1,0.0,97.88
προκείμηνος,1,0.0,97.88
δυοτρείαντος,1,0.0,97.88
σακκοπλόκος,1,0.0,97.88
βιβλιοφύλαξ,1,0.0,97.89
ἄρεστος,1,0.0,97.89
διακόσος,1,0.0,97.89
μεσίτης,1,0.0,97.89
ἐπιτιμητός,1,0.0,97.89
σποράδης,1,0.0,97.89
γνωθής,1,0.0,97.89
ἰμάτιος,1,0.0,97.89
εἰσάγως,1,0.0,97.89
ἐπαινετός,1,0.0,97.89
ἀπολαυστός,1,0.0,97.89
ἐξίτηλος,1,0.0,97.89
ζωογράφος,1,0.0,97.89
ἀροτός,1,0.0,97.89
Βειθυνιεύς,1,0.0,97.89
συνφῶνος,1,0.0,97.89
ὄλιος,1,0.0,97.9
Τραϊάνιος,1,0.0,97.9
Περσίς,1,0.0,97.9
ἀής,1,0.0,97.9
Ἀκώριος,1,0.0,97.9
χολκός,1,0.0,97.9
ὀνής,1,0.0,97.9
μέμ,1,0.0,97.9
Φιλωτέρειος,1,0.0,97.9
τήνμητερος,1,0.0,97.9
τωμάρις,1,0.0,97.9
μίκρος,1,0.0,97.9
ἵερός,1,0.0,97.9
κόμιτος,1,0.0,97.9
μάγιστερος,1,0.0,97.9
σταθερός,1,0.0,97.9
τόμιος,1,0.0,97.91
πανόσιος,1,0.0,97.91
εὐπροσδέκτης,1,0.0,97.91
Ἀρσινοειτος,1,0.0,97.91
συνγόνιος,1,0.0,97.91
δυστράπελος,1,0.0,97.91
κλαστικός,1,0.0,97.91
σημηαφόρος,1,0.0,97.91
ὀρθόγγωνος,1,0.0,97.91
ποικιλτός,1,0.0,97.91
παράλευκος,1,0.0,97.91
θεοφυλάκτός,1,0.0,97.91
ἀμμής,1,0.0,97.91
πλείωνος,1,0.0,97.91
μήτις,1,0.0,97.91
ἐπάετος,1,0.0,97.91
ἐσομενός,1,0.0,97.92
εἰλός,1,0.0,97.92
ὑπόπωλος,1,0.0,97.92
ἑρματικός,1,0.0,97.92
Ζήνιος,1,0.0,97.92
τρόποος,1,0.0,97.92
Μεσσορός,1,0.0,97.92
Πορσιερός,1,0.0,97.92
κυνηγικός,1,0.0,97.92
ἔννέα,1,0.0,97.92
Ἀνΰψιος,1,0.0,97.92
ψευδομαρτύριος,1,0.0,97.92
ἀστυνομικός,1,0.0,97.92
ἀντόφθαλμος,1,0.0,97.92
ἐφαύριος,1,0.0,97.92
παρήνγειλος,1,0.0,97.92
διδραχμαῖος,1,0.0,97.92
Προπαπποσεβάστιος,1,0.0,97.93
κάρπιος,1,0.0,97.93
νεκρηγός,1,0.0,97.93
ἔτειος,1,0.0,97.93
ἀρχιφυλακιτικός,1,0.0,97.93
σύνβολες,1,0.0,97.93
ταχεῖος,1,0.0,97.93
κλήριος,1,0.0,97.93
πολλοστός,1,0.0,97.93
πλατύσημος,1,0.0,97.93
ἀγρομυρίκινος,1,0.0,97.93
Ἡλιοπόλειτος,1,0.0,97.93
ἀρτάβιος,1,0.0,97.93
καλλοινός,1,0.0,97.93
Ἀνδρεῖος,1,0.0,97.93
νόμιος,1,0.0,97.93
σαπφείρινος,1,0.0,97.94
πωμαρικός,1,0.0,97.94
περαίτερος,1,0.0,97.94
συνπαστοφόρος,1,0.0,97.94
Αὐξισπόριος,1,0.0,97.94
ἀλαογράφητος,1,0.0,97.94
τρισχείλιοι,1,0.0,97.94
παράκλητος,1,0.0,97.94
μηχάνιος,1,0.0,97.94
Βάκχειος,1,0.0,97.94
τετρωβόλιος,1,0.0,97.94
ἀνάδοτος,1,0.0,97.94
τετραχοινίκειος,1,0.0,97.94
τροχωτός,1,0.0,97.94
ξοιτικός,1,0.0,97.94
νεκρικός,1,0.0,97.94
ἀμάντευτος,1,0.0,97.95
ποδήρης,1,0.0,97.95
Τερμουθιακός,1,0.0,97.95
πατριμουναλίων,1,0.0,97.95
καλίκιος,1,0.0,97.95
ζυμίτης,1,0.0,97.95
επιφανής,1,0.0,97.95
Βρούντιος,1,0.0,97.95
Σάχαρος,1,0.0,97.95
Νούμμιος,1,0.0,97.95
Ἀμαθιάρος,1,0.0,97.95
Μόκειμος,1,0.0,97.95
ἰσίειος,1,0.0,97.95
ἥς,1,0.0,97.95
ἐνέστωτος,1,0.0,97.95
ἀργαλεῖος,1,0.0,97.95
χααλχός,1,0.0,97.96
κυριεύς,1,0.0,97.96
διατακτός,1,0.0,97.96
Κυντιανός,1,0.0,97.96
πικός,1,0.0,97.96
παραδεχώμ,1,0.0,97.96
ἱματιοπωλικός,1,0.0,97.96
ἐπίτομος,1,0.0,97.96
αὔθωρος,1,0.0,97.96
ἐξοῦτος,1,0.0,97.96
ὀψαιός,1,0.0,97.96
καυσώδης,1,0.0,97.96
διμηνιαῖος,1,0.0,97.96
ἀπαράδοτος,1,0.0,97.96
εὐδιάφθορος,1,0.0,97.96
καθημέριος,1,0.0,97.96
ὑπηρετής,1,0.0,97.96
Ἀρσεινοΐτος,1,0.0,97.97
συνγραφικός,1,0.0,97.97
τόνμ,1,0.0,97.97
παρενθυμηθός,1,0.0,97.97
ἀληθινόπινος,1,0.0,97.97
πυργομαγδῶλος,1,0.0,97.97
ἐνενηκοστόεκτος,1,0.0,97.97
Ἀζζαῖος,1,0.0,97.97
Ζεβίδιος,1,0.0,97.97
Εἰταλικός,1,0.0,97.97
ὀξονάριος,1,0.0,97.97
κίνητος,1,0.0,97.97
πληρωτέον,1,0.0,97.97
θυρρουρός,1,0.0,97.97
κηρύκειος,1,0.0,97.97
20ἐπιστολός,1,0.0,97.97
περικαλλής,1,0.0,97.98
ἀχύριος,1,0.0,97.98
θεριστικός,1,0.0,97.98
Θεοξένειος,1,0.0,97.98
Ἑλληνίς,1,0.0,97.98
Πλωτίνιος,1,0.0,97.98
πυρινός,1,0.0,97.98
ὑπερκάθαρες,1,0.0,97.98
Πλωτείνιος,1,0.0,97.98
πτεροφόρος,1,0.0,97.98
ὐπόκλαστος,1,0.0,97.98
ἵδιος,1,0.0,97.98
δέκαδος,1,0.0,97.98
χόνος,1,0.0,97.98
κωνικός,1,0.0,97.98
χειρόβιος,1,0.0,97.98
Ἀντινοΐς,1,0.0,97.99
Καλειτέκνειος,1,0.0,97.99
ἀμεριμνικός,1,0.0,97.99
περαῖος,1,0.0,97.99
ἄφρων,1,0.0,97.99
Παλατῖνος,1,0.0,97.99
πλεονέκτης,1,0.0,97.99
εἰδέος,1,0.0,97.99
δικρανισθής,1,0.0,97.99
ἰδιόχρεος,1,0.0,97.99
Αὐξιμητορειος,1,0.0,97.99
κοκκινός,1,0.0,97.99
Μηδίσκιος,1,0.0,97.99
ἀδιάγραφος,1,0.0,97.99
ἀπρόσθετος,1,0.0,97.99
δητάριος,1,0.0,97.99
ἰδυογράφος,1,0.0,98.0
Γεωργιος,1,0.0,98.0
ἔγγυιος,1,0.0,98.0
ἄπεσχος,1,0.0,98.0
Λόφιος,1,0.0,98.0
κλέος,1,0.0,98.0
ἐκατοντάρουρος,1,0.0,98.0
μῶμος,1,0.0,98.0
φώριος,1,0.0,98.0
ὁρκός,1,0.0,98.0
Βηθφουραιος,1,0.0,98.0
Φουρηνός,1,0.0,98.0
Οὐίριος,1,0.0,98.0
κτιστός,1,0.0,98.0
Ὡρουώνχιος,1,0.0,98.0
Ψιμανωβτ,1,0.0,98.0
Ψούκειος,1,0.0,98.0
πρέσβυυ,1,0.0,98.01
ἑνδεκάμετρος,1,0.0,98.01
ἀρτιστερός,1,0.0,98.01
μυροπωλικός,1,0.0,98.01
Κουρήνιος,1,0.0,98.01
Τκύσιος,1,0.0,98.01
εὐπόρος,1,0.0,98.01
χώρανα,1,0.0,98.01
ἀπήλιωτος,1,0.0,98.01
ἀποστής,1,0.0,98.01
οὐδεάς,1,0.0,98.01
κανθήλειος,1,0.0,98.01
τριακονταέξ,1,0.0,98.01
καψικός,1,0.0,98.01
Σινταφός,1,0.0,98.01
παρόρειος,1,0.0,98.01
ἀδεφός,1,0.0,98.02
ἀργαλύς,1,0.0,98.02
παννύχιος,1,0.0,98.02
νήδυμος,1,0.0,98.02
Μετάνοιος,1,0.0,98.02
τρισάθλιος,1,0.0,98.02
φοροτελής,1,0.0,98.02
ἐνδογενικός,1,0.0,98.02
Ἄσιος,1,0.0,98.02
Κόμιτος,1,0.0,98.02
Μονεχθός,1,0.0,98.02
θρυΐς,1,0.0,98.02
Τεσαύριος,1,0.0,98.02
Ψαυμάς,1,0.0,98.02
Φαλιλάς,1,0.0,98.02
ἀναπαίτητος,1,0.0,98.02
ἑκατονεικοστός,1,0.0,98.03
ἐνκάτοικος,1,0.0,98.03
πελμάτιος,1,0.0,98.03
Ἀντινοϊτικός,1,0.0,98.03
Ῥωδός,1,0.0,98.03
διαιρετός,1,0.0,98.03
μέγαλος,1,0.0,98.03
δημό̣ιος,1,0.0,98.03
στίππειος,1,0.0,98.03
διαγραφός,1,0.0,98.03
ποῦτος,1,0.0,98.03
ἥστις,1,0.0,98.03
τρῖος,1,0.0,98.03
ἀμυγδάλινος,1,0.0,98.03
χαλκωμᾶτος,1,0.0,98.03
πεντηκοντατέσσαρες,1,0.0,98.03
προκείμενος,1,0.0,98.04
Τζηράς,1,0.0,98.04
ἀμετάσμενος,1,0.0,98.04
εὔδοκιμος,1,0.0,98.04
κορασινός,1,0.0,98.04
γυμναστικός,1,0.0,98.04
Εἰσής,1,0.0,98.04
ἔνφυτος,1,0.0,98.04
εἰκοσιπενταετής,1,0.0,98.04
Γερμάνιος,1,0.0,98.04
νειλιαῖος,1,0.0,98.04
εἰκοσιτέσσαρ,1,0.0,98.04
εὐάξιος,1,0.0,98.04
ὁμούσιος,1,0.0,98.04
πρακτόριος,1,0.0,98.04
ὑδραντικός,1,0.0,98.04
προστίμος,1,0.0,98.04
βουλετής,1,0.0,98.05
χορτόκοπος,1,0.0,98.05
ἀνεπίβλητος,1,0.0,98.05
ἀθόρυβος,1,0.0,98.05
πρίνκιπος,1,0.0,98.05
δεδανείκυιος,1,0.0,98.05
ἑζηκονταεπτά,1,0.0,98.05
τεσσαρεακονταέξ,1,0.0,98.05
ἐφήβειος,1,0.0,98.05
πριουάτδιος,1,0.0,98.05
πριουᾶτος,1,0.0,98.05
νήστιμος,1,0.0,98.05
ἔλατος,1,0.0,98.05
τῃ,1,0.0,98.05
Βαχχίας,1,0.0,98.05
Ταρσικάριος,1,0.0,98.05
ἀνυπόγραφος,1,0.0,98.06
ἡμίξηρος,1,0.0,98.06
ὑπερηφανής,1,0.0,98.06
λέγιωνος,1,0.0,98.06
ὁλομερής,1,0.0,98.06
δευτέρος,1,0.0,98.06
Πυρραῖος,1,0.0,98.06
ἑνδέκα,1,0.0,98.06
φερνής,1,0.0,98.06
ἀρακικός,1,0.0,98.06
ἄτοιμοτηρ,1,0.0,98.06
τοσο͂τος,1,0.0,98.06
οὐδάμινος,1,0.0,98.06
ἐννεάπηχυς,1,0.0,98.06
ειός,1,0.0,98.06
πρινκιπάλιος,1,0.0,98.06
πειθός,1,0.0,98.07
φορμάριος,1,0.0,98.07
ἐπιλήνιος,1,0.0,98.07
5πλεῖ?,1,0.0,98.07
ἑνδάκατος,1,0.0,98.07
Βουβαστιακός,1,0.0,98.07
μεικρός,1,0.0,98.07
δίστιχος,1,0.0,98.07
αὐτόχθονος,1,0.0,98.07
ἐντόσδε,1,0.0,98.07
Ἀλινός,1,0.0,98.07
φιλόστοργος,1,0.0,98.07
ἑξακόςιος,1,0.0,98.07
ἑκτακόσιος,1,0.0,98.07
Ἀλαξάνδρειος,1,0.0,98.07
κτηνοφόρος,1,0.0,98.07
ὀκτάτομος,1,0.0,98.08
Φβ́ς,1,0.0,98.08
πεντηκοντάπους,1,0.0,98.08
ὀρνυθάριος,1,0.0,98.08
φαιλώνιος,1,0.0,98.08
σείτιος,1,0.0,98.08
ἄγευστος,1,0.0,98.08
Παυειτής,1,0.0,98.08
Πακῆβκις,1,0.0,98.08
ὀγηδοήκοντα,1,0.0,98.08
ἐκπρόσωπος,1,0.0,98.08
μελιτόχροος,1,0.0,98.08
συμβής,1,0.0,98.08
ἐγκαίριος,1,0.0,98.08
συλλιτουργός,1,0.0,98.08
ὀκτός,1,0.0,98.08
ὐμ́ος,1,0.0,98.08
ὡμολογής,1,0.0,98.09
μάργαριτος,1,0.0,98.09
ἀσκωληκόβρωτος,1,0.0,98.09
Θαγρος,1,0.0,98.09
ταριχοπωλικός,1,0.0,98.09
ἀργάριος,1,0.0,98.09
ἀπαράλυτος,1,0.0,98.09
ζωός,1,0.0,98.09
Ἀντωινοής,1,0.0,98.09
παντόμορφος,1,0.0,98.09
μελάνχροος,1,0.0,98.09
μόνογραρος,1,0.0,98.09
ὑποφάλακρος,1,0.0,98.09
τετράχους,1,0.0,98.09
